age,credit_default,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,days_since_last_transaction,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,region_Suburban,region_Urban,cluster
75,0,1547,0,1,0,1,0,0,1,55,1928.5175934347672,10,3841.669689708442,34,59,148,288,4284.229170511048,8674.86515060218,22205.90135856393,72.6140537374754,58.61395372028501,77.1038241616803,19.666666666666668,24.666666666666668,24.0,0.0677966101694915,0.0608108108108108,0.09375,0.5539235964464166,0.4951349071784223,0.5047312320887987,1,0,6,0,4.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
47,0,5886,1,1,1,1,1,1,0,13,12709.361653761753,9,64770.97606176314,61,150,243,489,57384.70747077167,74996.15528441407,297418.58303167863,382.5647164718111,308.6261534338028,608.2179612099767,50.0,40.5,40.75,0.1133333333333333,0.0987654320987654,0.0777096114519427,0.7716133821303748,0.6612411314033616,0.744010292911642,1,0,6,0,5.2,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
42,0,3987,1,1,0,1,0,0,0,0,11095.84251541214,10,22821.84780616287,50,107,277,440,18754.85318097279,54800.71909472862,140738.48755234925,175.27900169133449,197.8365310279012,319.8601989826119,35.666666666666664,46.16666666666666,36.66666666666666,0.0467289719626168,0.0613718411552346,0.075,0.5439368366147498,0.7239057110164636,0.6880961451467758,1,1,6,5,7.7,6.9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
70,0,7133,0,0,0,1,1,1,1,12,8614.464326323172,6,60109.304787023815,42,86,170,357,32553.5392666168,59428.36037743357,387129.707327959,378.5295263560093,349.5785904554916,1084.3969392940028,28.666666666666668,28.33333333333333,29.75,0.127906976744186,0.1117647058823529,0.1316526610644257,0.4716362866426609,0.5658472596655102,0.4590736824111086,1,1,6,8,2.3,6.2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
79,0,1685,1,1,0,1,0,1,0,0,3224.382399740678,4,3002.0541382332462,15,47,87,135,4167.580968860595,4912.70612155237,14128.971349325251,88.67193550767223,56.46788645462494,104.65904703203891,15.666666666666666,14.5,11.25,0.0212765957446808,0.0459770114942528,0.0888888888888888,0.4849282906981063,0.4476034161452638,0.5392845246606274,0,1,0,9,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
24,0,4556,0,1,0,1,0,0,0,1,12938.0643130899,5,43198.18144144455,61,175,192,578,44171.56894172997,25343.041231185227,230486.36885114037,252.4089653813141,131.99500641242307,398.7653440331148,58.333333333333336,32.0,48.16666666666666,0.0914285714285714,0.1145833333333333,0.1366782006920415,0.6981838642417482,0.7682828672863865,0.7438711584299015,1,1,12,5,2.7,9.4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
24,0,1361,1,1,1,1,0,0,0,200,2787.7045540912595,6,8694.474024502382,53,115,0,400,7556.968027407215,0.0,42705.84050966974,65.71276545571492,0.0,106.76460127417435,38.333333333333336,0.0,33.333333333333336,0.0521739130434782,0.0,0.045,0.7274203242883993,0.0,0.7256489561755259,1,1,10,4,4.1,5.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
46,0,4046,1,1,0,1,1,1,0,13,5419.477971580424,3,16316.4212302876,53,137,216,410,30171.87699594082,39550.02270510869,69254.89678463733,220.23267880248773,183.10195696809572,168.91438240155446,45.66666666666666,36.0,34.166666666666664,0.1240875912408759,0.0972222222222222,0.0926829268292682,0.7034472962050726,0.6204239943310542,0.5991041632259995,1,1,4,4,3.1,6.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
79,0,2485,0,1,1,1,0,0,0,5,2733.492883586343,11,2532.0136803299456,15,32,64,145,3703.437754889083,7971.632705152276,14484.68396576623,115.73242984028384,124.55676101800432,99.89437217769812,10.666666666666666,10.666666666666666,12.083333333333334,0.03125,0.078125,0.1034482758620689,0.4662038058478342,0.4714855155321064,0.4647973782227254,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
27,0,6094,1,1,1,1,1,0,0,3,14777.016244854434,5,85556.7903047573,58,164,229,605,49131.30366162987,53443.80503645679,410462.7713131483,299.58111988798703,233.37906129457116,678.4508616746253,54.66666666666666,38.16666666666666,50.41666666666666,0.1890243902439024,0.1397379912663755,0.1322314049586777,0.7552983959370807,0.7993733986724711,0.7019136269916013,1,1,10,4,3.3,5.2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2
24,0,1963,1,1,0,0,0,0,0,5,4930.8455331623,4,6136.853252562878,46,117,238,471,11583.86126060485,15936.99230695322,30097.568224185823,99.00736120175084,66.96215255022362,63.90141873500175,39.0,39.66666666666666,39.25,0.094017094017094,0.0714285714285714,0.078556263269639,0.7748464208858018,0.8002724734145823,0.7162393807242151,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
34,0,3428,1,1,0,1,0,1,0,28,7476.034118638011,2,10811.453327909623,37,88,265,410,14387.666357101443,27389.86371779692,51850.78955029337,163.49620860342552,103.35797629357327,126.4653403665692,29.33333333333333,44.16666666666666,34.166666666666664,0.0795454545454545,0.0679245283018867,0.0560975609756097,0.6482309351264312,0.6381528786752149,0.6212686119944453,1,0,10,0,4.4,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24,0,3110,1,0,1,1,1,1,1,26,6390.552722924588,8,7415.611247782944,52,182,300,530,26646.60134587652,26494.287345714987,37443.35438485888,146.40989750481603,88.31429115238329,70.64783846199789,60.66666666666666,50.0,44.16666666666666,0.0604395604395604,0.0533333333333333,0.0698113207547169,0.6633415022834217,0.7945435477980164,0.6333073265217932,1,1,10,4,3.1,2.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
44,0,5034,1,0,1,0,0,1,0,27,7405.882631370555,4,38016.42296100492,41,111,174,432,27304.94320365846,29182.70278570449,172694.3154599337,245.9904793122384,167.7166826764626,399.7553598609577,37.0,29.0,36.0,0.1081081081081081,0.1206896551724138,0.125,0.7352211292829416,0.6596510025822946,0.6104149028542218,1,1,7,6,3.6,9.8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
42,0,9760,0,0,0,1,0,0,1,45,19164.423149102364,4,46949.21773399541,63,114,261,507,63092.18518471213,126085.18879561644,212052.55107647256,553.4402209185274,483.0850145425917,418.2496076459025,38.0,43.5,42.25,0.1403508771929824,0.1417624521072797,0.1341222879684418,0.7044290846472093,0.7200012207006058,0.6053177036175212,1,1,7,4,3.2,5.8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
37,0,9216,0,1,1,1,0,1,1,0,16721.225331808364,11,68346.98667194975,53,132,247,516,60757.07201926155,85818.97799678803,281856.43633764854,460.2808486307693,347.4452550477248,546.2334037551328,44.0,41.16666666666666,43.0,0.106060606060606,0.1497975708502024,0.1434108527131783,0.5721768037571417,0.6983594419863027,0.6720873229121103,1,1,13,4,5.4,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
33,0,7354,1,1,0,1,1,0,1,0,18010.802521306658,9,40664.78765590143,56,143,271,477,50349.17897078259,152583.17764175416,233837.52923870692,352.09216063484325,563.0375558736316,490.2254281733898,47.66666666666666,45.16666666666666,39.75,0.1048951048951049,0.1512915129151291,0.0985324947589098,0.6991565250926973,0.719794294515624,0.7746983493032431,1,0,13,0,3.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
40,0,3539,1,0,1,1,0,1,0,14,7799.209980308929,12,19158.754047751776,42,83,261,465,15571.39995594842,33917.08521882708,105896.19433479205,187.60722838492072,129.95051807979723,227.7337512576173,27.666666666666668,43.5,38.75,0.0,0.053639846743295,0.064516129032258,0.5607341157202301,0.622443389564855,0.6248326911579676,1,1,5,4,3.9,7.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
60,0,1906,1,1,0,1,0,1,0,10,4051.6054321978,12,3051.5497215205214,44,90,129,367,7249.628550683682,15521.203897406884,12832.274553470872,80.5514283409298,120.3194100574177,34.96532575877622,30.0,21.5,30.58333333333333,0.0333333333333333,0.0852713178294573,0.0572207084468664,0.5717967705182093,0.6653222788395162,0.6738369858131116,0,1,0,6,0.0,6.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
43,0,8671,0,0,0,1,1,1,1,17,18519.38010900193,2,47069.49145709943,63,149,268,511,69854.5733382057,115955.8454182396,234736.5882872461,468.8226398537295,432.6710649934314,459.3671003664307,49.66666666666666,44.66666666666666,42.583333333333336,0.1879194630872483,0.2201492537313432,0.1585127201565557,0.6656716513388107,0.681973605256358,0.6402615065034676,1,0,6,0,4.5,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
35,0,4893,1,1,0,1,1,1,0,0,11134.997787272798,10,24763.24630094331,55,152,206,520,35778.31299957249,45016.68487129595,147085.72123316687,235.3836381550821,218.52759646260168,282.8571562176286,50.66666666666666,34.333333333333336,43.333333333333336,0.1184210526315789,0.1019417475728155,0.0923076923076923,0.7293105364787607,0.7302887169736201,0.6293536921925021,1,1,10,4,2.5,7.5,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
46,0,2953,1,1,1,1,0,1,0,8,8092.750085720533,11,7639.034178711926,43,136,214,392,19344.02773955032,40986.04388668285,43672.01764971481,142.23549808492882,191.5235695639385,111.4082082900888,45.333333333333336,35.666666666666664,32.666666666666664,0.125,0.1074766355140186,0.0765306122448979,0.6150735299153558,0.6603528686755068,0.5847559670268918,1,1,6,6,6.5,5.1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
46,0,2529,1,0,1,1,1,1,1,2,5855.1808309532,6,4295.540300396759,47,95,200,424,12934.05719299084,34534.52721887972,19111.5406721692,136.14797045253516,172.6726360943986,45.07438837775754,31.666666666666668,33.333333333333336,35.333333333333336,0.1263157894736842,0.125,0.115566037735849,0.5718658257868752,0.6722368712590274,0.6698762052625923,1,0,6,0,5.5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,0,4560,1,1,0,1,1,0,0,52,8933.04352621818,10,29524.73198269999,47,100,220,466,21431.1079129068,54005.05167811224,118356.22508700348,214.311079129068,245.47750762778293,253.98331563734652,33.333333333333336,36.66666666666666,38.833333333333336,0.18,0.1681818181818181,0.1566523605150214,0.6967897753671837,0.7425279699737426,0.7054723098794193,1,1,10,5,5.6,5.2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
28,0,1472,1,1,0,1,0,0,0,45,1615.9088381670222,12,8984.009732077242,49,97,230,449,6705.326180091623,21644.628725382645,49484.1578823614,69.12707402156313,94.10708141470715,110.2097057513617,32.333333333333336,38.333333333333336,37.41666666666666,0.134020618556701,0.0652173913043478,0.0824053452115812,0.732285602187897,0.6552795919769211,0.7109044062399561,1,1,9,4,2.4,5.9,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
40,0,3152,1,0,1,1,1,0,0,26,6202.894306079791,6,16562.69943427972,38,102,169,391,14716.960024350634,21780.6795349681,108176.94595715338,144.28392180735915,128.87976056194142,276.66738096458664,34.0,28.166666666666668,32.583333333333336,0.0784313725490196,0.0710059171597633,0.1023017902813299,0.7265791180548076,0.680072672109375,0.7473399527298912,1,1,6,5,3.6,5.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53,0,3250,1,0,0,1,0,1,0,0,4475.529363286506,8,37888.13572349656,38,98,188,393,16231.186598945922,38979.20051492363,170826.74214177308,165.6243530504686,207.3361729517214,434.6736441266491,32.666666666666664,31.33333333333333,32.75,0.0816326530612244,0.1063829787234042,0.0610687022900763,0.6812919420344541,0.5871520473309585,0.6735402036445031,1,1,7,7,3.0,6.2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
61,0,3524,1,0,0,0,0,1,0,1,8449.024392484844,10,11385.343630338326,28,69,151,301,11365.455206435685,26103.443242871534,49944.869144507145,164.7167421222563,172.87048505212937,165.92979782228286,23.0,25.166666666666668,25.08333333333333,0.0579710144927536,0.119205298013245,0.1029900332225913,0.4557152489996118,0.5006977953376877,0.453742142551054,1,0,7,0,5.3,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
47,1,1978,1,1,0,1,1,0,0,7,2033.1759303495855,9,8443.06338581924,37,105,161,379,11469.939577501991,17368.8351080088,40392.32100317454,109.23751978573328,107.88096340378137,106.57604486325737,35.0,26.83333333333333,31.58333333333333,0.0761904761904762,0.0248447204968944,0.0527704485488126,0.6607182256944696,0.7200785645476385,0.6417054984201493,1,1,5,4,2.5,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,0,8440,1,0,1,1,1,1,1,9,13901.629361943304,5,30834.05556270031,57,147,290,508,59629.2845003395,104172.06247965076,152688.67407350664,405.6413911587721,359.2140085505198,300.5682560502099,49.0,48.333333333333336,42.333333333333336,0.1632653061224489,0.1517241379310344,0.124015748031496,0.6820846643284445,0.6064025202500246,0.6599524417803465,1,1,13,4,3.7,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
62,0,2563,0,1,1,1,1,0,0,0,2773.043856052468,6,3322.117314417137,30,98,122,260,12290.636195876712,16220.406028804457,20450.445275107515,125.41465505996644,132.9541477770857,78.65555875041352,32.666666666666664,20.33333333333333,21.666666666666668,0.1122448979591836,0.1475409836065573,0.0923076923076923,0.5243807334067866,0.450127124656953,0.438686063458424,0,1,0,7,0.0,6.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
51,0,3066,1,0,1,1,0,1,0,15,6103.411876264653,5,13644.698241085944,37,112,172,387,18099.982769833096,28970.441810833767,55809.67158847972,161.60698901636692,168.43280122577772,144.21103769633,37.333333333333336,28.666666666666668,32.25,0.0803571428571428,0.0755813953488372,0.0852713178294573,0.6482305805132702,0.6958973122772448,0.6273563888544993,1,1,7,6,7.9,7.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,0,3214,0,1,0,1,1,1,0,13,9055.327324853146,3,11581.364625744043,50,108,194,433,19783.803771979165,37120.88107913192,55540.41545748962,183.18336825906636,191.3447478305769,128.26885786949103,36.0,32.333333333333336,36.083333333333336,0.1203703703703703,0.1030927835051546,0.0993071593533487,0.7830171541624453,0.7068269661058425,0.6854235762918127,1,1,11,5,5.2,3.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
25,0,3126,1,0,0,1,1,1,0,8,7190.765264656828,9,45261.31790931324,52,94,340,510,13566.188006693974,57008.70410125962,220117.50312733089,144.3211490073827,167.6726591213518,431.60294730849193,31.33333333333333,56.66666666666666,42.5,0.0851063829787234,0.1411764705882353,0.1235294117647058,0.7438911091771422,0.6817173475430248,0.7050840881446364,1,1,10,5,3.2,6.8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
62,0,3221,1,0,0,1,1,0,1,0,4281.554393906156,1,6537.182761324518,30,72,168,325,11678.633421828605,35305.36805353581,35492.509358629824,162.2032419698417,210.15100031866552,109.2077211034764,24.0,28.0,27.08333333333333,0.0972222222222222,0.119047619047619,0.1015384615384615,0.49184716850318,0.5294306586199123,0.5228065503316107,1,1,7,10,4.5,5.3,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
35,0,389,0,1,1,1,1,0,1,30,473.22866269667344,6,976.3582264894349,23,56,131,231,1103.6566722049051,3266.935956506819,4826.287596321073,19.70815486080188,24.938442416082587,20.893019897493826,18.666666666666668,21.83333333333333,19.25,0.0178571428571428,0.0458015267175572,0.0476190476190476,0.5978620890136034,0.5616704716104253,0.6058424655849,1,0,8,0,1.8,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
22,0,2803,1,1,0,0,0,0,0,0,8234.581655389107,12,11211.716152983889,43,109,184,407,17684.346487661314,27492.181313710687,73181.55974162513,162.24171089597536,149.41402887886244,179.80727209244503,36.333333333333336,30.666666666666668,33.916666666666664,0.091743119266055,0.108695652173913,0.1007371007371007,0.7357050059909743,0.7296955688328044,0.7303537228421818,1,1,9,5,5.2,2.4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
64,0,2544,1,1,0,1,0,1,0,31,3989.421057327617,1,6954.486339678929,17,38,87,135,5387.044683589664,10796.911342657737,28044.669210702283,141.76433377867536,124.10242922595096,207.7382904496465,12.666666666666666,14.5,11.25,0.131578947368421,0.0459770114942528,0.0518518518518518,0.3661157929846931,0.4259727797335779,0.4080746580439706,1,1,7,9,2.9,6.7,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
39,0,1767,1,1,1,1,0,0,0,15,2810.281859277676,6,17113.72278043285,37,72,177,357,6886.223560416658,20654.436723424005,72253.71245867964,95.6419938946758,116.6917329007006,202.3913514248729,24.0,29.5,29.75,0.0416666666666666,0.0508474576271186,0.0616246498599439,0.7422087141355806,0.6838395631856224,0.6898676813947641,1,1,10,4,2.3,6.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
31,0,3682,1,1,0,1,1,0,1,20,7738.839224286561,1,12344.551039998603,53,96,222,426,17330.375791000162,40957.168287529945,61292.72451435482,180.5247478229184,184.4917490429277,143.8796350102226,32.0,37.0,35.5,0.1354166666666666,0.0765765765765765,0.0798122065727699,0.7164221524964912,0.5863439759869963,0.7085647295764502,1,1,8,4,3.2,4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
64,1,2460,1,0,0,1,0,1,0,4,3770.643599091509,5,5064.824411782722,29,67,127,222,8734.153580178294,27809.752356813497,26938.48644166396,130.36050119669096,218.97442800640547,121.3445335210088,22.33333333333333,21.166666666666668,18.5,0.044776119402985,0.0708661417322834,0.0855855855855855,0.457105655050794,0.4965953483158421,0.5833867803507864,0,1,0,8,0.0,6.7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
55,0,2202,1,1,0,1,0,1,0,49,5772.229194173927,11,19265.070894734046,43,153,231,400,14648.761561003155,24369.328570068235,77137.10490403276,95.74353961439972,105.49492887475428,192.8427622600819,51.0,38.5,33.333333333333336,0.0784313725490196,0.0432900432900432,0.06,0.6605375228236227,0.6163229854783244,0.6643390804819929,1,0,5,0,1.9,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
28,0,3996,1,1,0,1,0,1,0,5,8113.349849848249,9,20574.0416525096,48,149,242,471,31403.999571299988,51731.45644259502,99393.72633660217,210.76509779395963,213.76634893634304,211.02701982293453,49.66666666666666,40.333333333333336,39.25,0.0939597315436241,0.0743801652892562,0.0764331210191082,0.6847981880546474,0.5940071493888066,0.7260222584062019,1,1,11,5,0.0,6.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,1548,1,1,1,1,0,1,0,1,2078.2162433129783,3,9328.141526627369,38,87,256,418,6030.189998237635,15926.941653149132,39100.41128190842,69.31252871537512,62.2146158326138,93.5416537844699,29.0,42.66666666666666,34.833333333333336,0.057471264367816,0.09765625,0.0478468899521531,0.6221609980338537,0.624244237729882,0.600265778150195,1,1,7,5,2.5,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,0,4095,1,1,0,1,0,1,0,0,11629.766837121331,3,25466.344650097235,45,120,148,392,23680.67779572433,27966.148522156866,109327.6217871123,197.3389816310361,188.9604629875464,278.8969943548783,40.0,24.666666666666668,32.666666666666664,0.0916666666666666,0.0472972972972973,0.0994897959183673,0.6219964537332573,0.5898898349103555,0.6635814146532242,1,1,5,4,6.1,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44,0,3969,1,1,0,1,0,1,1,6,11902.927780799597,9,9902.725133689775,51,126,325,439,26302.476661373585,104173.3906970524,54461.39166690213,208.74981477280625,320.53350983708435,124.05783978793195,42.0,54.16666666666666,36.583333333333336,0.1269841269841269,0.1292307692307692,0.0933940774487471,0.5858140155511261,0.622144272562545,0.5886708272640682,1,1,6,5,3.4,3.8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
24,0,368,0,0,0,1,1,0,0,16,588.8538447836801,12,1078.7133485689506,39,83,143,353,1366.235620747863,2716.641685060202,5239.4166038746735,16.46067012949233,18.99749430112029,14.84253995431919,27.666666666666668,23.83333333333333,29.416666666666668,0.0602409638554216,0.0559440559440559,0.0481586402266288,0.661835652105388,0.8351704184796633,0.7254824879455293,1,1,11,6,4.5,5.8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
37,0,3592,1,1,0,1,0,0,0,7,4033.104092526433,3,8130.797207578464,45,109,246,414,23270.175526437797,51072.77994928506,35260.705541591546,213.48784886640175,207.61292662311,85.17078633234674,36.333333333333336,41.0,34.5,0.110091743119266,0.1056910569105691,0.0893719806763285,0.5988506616662813,0.6674254182506466,0.6949220583708909,1,1,9,5,2.7,4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,1532,1,1,1,1,0,1,0,27,2038.292702585676,3,6532.191312453974,38,108,182,443,9465.2289762799,10339.122583634902,37165.887504385966,87.64100903962871,56.808365844147815,83.8959085877787,36.0,30.33333333333333,36.91666666666666,0.0648148148148148,0.0989010989010989,0.0677200902934537,0.6956469507049172,0.6682891550048616,0.6961634982291428,1,1,6,4,0.4,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,0,3220,0,0,1,1,0,0,0,39,8212.357664890753,6,12350.826883434607,46,111,212,437,19104.378249727743,41379.9575779351,62461.87566477367,172.11151576331304,195.1884791412033,142.93335392396722,37.0,35.333333333333336,36.41666666666666,0.09009009009009,0.0424528301886792,0.102974828375286,0.6179994402173187,0.6615872192990806,0.7037193816054272,1,1,12,6,3.5,3.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,0,3796,1,0,1,1,0,1,1,16,9826.509593827124,2,34202.10352555733,42,116,211,430,22649.694056202145,46229.88638914837,149207.7381133724,195.25598324312196,219.0989876262956,346.9947397985405,38.66666666666666,35.166666666666664,35.833333333333336,0.0344827586206896,0.0568720379146919,0.055813953488372,0.6330946287005706,0.6811784092985577,0.6258764862588904,0,1,0,5,0.0,4.3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
42,0,2107,0,1,1,1,1,0,1,22,3845.1743718986822,9,18686.998921159196,41,97,203,375,12011.285765298995,18180.364512932163,104921.71602332986,123.82768830205153,89.55844587651312,279.79124272887964,32.333333333333336,33.833333333333336,31.25,0.1443298969072164,0.1280788177339901,0.104,0.6551699300444386,0.6584799027437607,0.6545388301627988,0,1,0,4,0.0,5.3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
43,0,2214,1,1,0,0,0,1,1,21,2462.4595618082694,5,9768.089856461016,49,136,198,390,16469.667303788236,31450.85069295865,58632.29792542228,121.10049488079584,158.84268026746795,150.33922544980072,45.333333333333336,33.0,32.5,0.0367647058823529,0.0505050505050505,0.0589743589743589,0.6693029651335071,0.6619751393857884,0.6471667725790784,1,1,6,6,5.9,6.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,0,3716,1,0,1,1,0,1,0,0,5332.962387464699,11,34768.909778448986,31,91,185,314,17117.675034101132,39767.20703491981,179333.5355286618,188.1063190560564,214.95787586443137,571.1259093269484,30.33333333333333,30.83333333333333,26.166666666666668,0.1208791208791208,0.1243243243243243,0.1114649681528662,0.5092184332902135,0.483449735371424,0.5184485670751497,1,1,4,8,3.7,9.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
