engagement_id,customer_id,campaign_id,channel,sent,delivered,opened,clicked,engagement_date,engagement_time,conversion_status
15317,1912,26,Email,Yes,Yes,No,No,2022-08-14 13:01:28,13:01:28,Yes
15318,7050,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-30 17:15:30,17:15:30,No
15319,6785,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-31 11:56:14,11:56:14,No
15320,4910,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 15:17:33,15:17:33,No
15321,5135,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-15 11:17:25,11:17:25,No
15322,9713,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 14:53:32,14:53:32,No
15323,7097,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 14:00:40,14:00:40,Yes
15324,1841,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-07 13:01:12,13:01:12,No
15325,6602,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-28 09:12:10,09:12:10,No
15326,6626,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-02 11:27:10,11:27:10,Yes
15327,2568,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-03 10:01:37,10:01:37,No
15328,4152,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-28 13:47:57,13:47:57,No
15329,1383,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 09:43:05,09:43:05,No
15330,5979,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-04 15:45:40,15:45:40,No
15331,6310,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-07 11:38:58,11:38:58,No
15332,2414,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-24 12:49:21,12:49:21,No
15333,9347,27,Mobile App Notifications,Yes,No,No,No,2023-11-06 07:09:57,07:09:57,No
15334,3991,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-17 13:55:03,13:55:03,No
15335,1312,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-30 13:53:08,13:53:08,No
15336,2011,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-24 16:17:50,16:17:50,No
15337,2594,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-05 08:33:30,08:33:30,No
15338,6671,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-27 14:11:08,14:11:08,No
15339,8713,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-16 15:30:20,15:30:20,No
15340,2390,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 15:21:29,15:21:29,No
15341,2050,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-25 15:33:43,15:33:43,No
15342,1803,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-02 13:39:09,13:39:09,No
15343,5872,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-04 09:14:17,09:14:17,Yes
15344,2954,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 11:36:53,11:36:53,No
15345,8984,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-06 10:51:13,10:51:13,No
15346,3722,27,Mobile App Notifications,Yes,No,No,No,2023-12-09 10:10:35,10:10:35,No
15347,2898,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 09:56:36,09:56:36,No
15348,5726,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-16 15:39:57,15:39:57,No
15349,4096,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-09 15:07:09,15:07:09,No
15350,4130,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-13 17:12:59,17:12:59,No
15351,6239,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-29 11:01:50,11:01:50,No
15352,242,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-28 13:06:47,13:06:47,No
15353,6774,27,Mobile App Notifications,Yes,No,No,No,2023-11-16 15:31:09,15:31:09,Yes
15354,5377,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 11:06:10,11:06:10,No
15355,7612,27,Mobile App Notifications,Yes,No,No,No,2023-12-09 11:42:22,11:42:22,No
15356,658,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-24 10:19:01,10:19:01,No
15357,8510,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 06:04:44,06:04:44,No
15358,8847,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-01 11:15:22,11:15:22,No
15359,3644,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-24 14:12:19,14:12:19,No
15360,1786,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 16:23:55,16:23:55,No
15361,5020,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-26 16:37:37,16:37:37,No
15362,8904,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 15:07:28,15:07:28,No
15363,7923,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 17:26:52,17:26:52,No
15364,340,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-23 13:50:01,13:50:01,No
15365,4070,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-24 11:41:49,11:41:49,No
15366,127,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-06 12:25:26,12:25:26,No
15367,730,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-28 14:07:21,14:07:21,No
15368,1698,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 17:04:49,17:04:49,No
15369,9655,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-10-31 10:46:02,10:46:02,No
15370,1114,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-13 11:37:33,11:37:33,No
15371,8852,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-07 15:23:41,15:23:41,No
15372,2402,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-11 13:18:31,13:18:31,No
15373,8340,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-17 11:21:55,11:21:55,No
15374,5602,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 16:48:07,16:48:07,No
15375,253,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-24 12:17:01,12:17:01,No
15376,5663,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-26 16:52:58,16:52:58,No
15377,2744,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 13:53:58,13:53:58,No
15378,3665,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-14 13:23:54,13:23:54,No
15379,9496,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-02 11:35:52,11:35:52,No
15380,7723,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-07 09:54:30,09:54:30,No
15381,4070,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-30 11:57:22,11:57:22,No
15382,8137,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-30 10:45:31,10:45:31,No
15383,2064,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-06 15:28:16,15:28:16,No
15384,7438,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-27 10:12:56,10:12:56,No
15385,9765,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-11 09:26:29,09:26:29,No
15386,3958,27,Mobile App Notifications,Yes,No,No,No,2023-11-04 13:45:55,13:45:55,No
15387,7254,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-06 13:00:39,13:00:39,No
15388,5399,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-11 13:22:38,13:22:38,No
15389,9799,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-04 15:39:04,15:39:04,No
15390,7767,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-16 17:50:54,17:50:54,No
15391,5835,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-10 11:31:11,11:31:11,No
15392,7657,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-29 09:42:52,09:42:52,No
15393,573,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-10 12:28:16,12:28:16,No
15394,5706,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-05 13:57:22,13:57:22,No
15395,4996,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-05 10:58:57,10:58:57,No
15396,4497,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-06 14:35:13,14:35:13,No
15397,9669,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-17 15:09:46,15:09:46,No
15398,1571,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-03 17:05:43,17:05:43,No
15399,564,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-09 12:05:45,12:05:45,No
15400,4103,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 21:13:17,21:13:17,No
15401,3819,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 11:14:13,11:14:13,No
15402,2968,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-02 13:47:38,13:47:38,No
15403,9659,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-03 09:31:41,09:31:41,No
15404,802,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 15:43:27,15:43:27,No
15405,3610,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-26 13:07:54,13:07:54,No
15406,509,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-09 17:35:07,17:35:07,No
15407,4608,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-08 08:13:31,08:13:31,No
15408,9570,27,Mobile App Notifications,Yes,No,No,No,2023-12-16 12:00:16,12:00:16,No
15409,7909,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-27 13:21:04,13:21:04,No
15410,9531,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-25 12:29:48,12:29:48,No
15411,8565,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-01 12:55:00,12:55:00,No
15412,8273,27,Mobile App Notifications,Yes,No,No,No,2023-11-28 10:56:22,10:56:22,No
15413,253,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-06 12:47:58,12:47:58,No
15414,652,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-06 14:11:53,14:11:53,No
15415,2212,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-02 15:04:05,15:04:05,No
15416,9124,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-11-15 10:46:50,10:46:50,No
15417,4881,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-06 06:00:35,06:00:35,No
15418,2481,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-19 13:13:10,13:13:10,No
15419,3275,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-11-04 17:02:59,17:02:59,No
15420,7410,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-02 10:49:22,10:49:22,No
15421,2666,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-30 13:28:23,13:28:23,Yes
15422,8049,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-10-26 13:49:13,13:49:13,No
15423,7923,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-22 15:09:17,15:09:17,No
15424,2957,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-28 11:43:48,11:43:48,No
15425,2096,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-21 07:35:49,07:35:49,No
15426,5847,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 16:25:38,16:25:38,No
15427,9255,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-21 11:02:38,11:02:38,No
15428,1358,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-24 10:44:28,10:44:28,No
15429,4456,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 15:00:12,15:00:12,No
15430,8034,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-19 15:47:09,15:47:09,No
15431,4872,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-14 09:23:58,09:23:58,No
15432,4885,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-30 10:27:16,10:27:16,No
15433,755,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-05 12:25:56,12:25:56,No
15434,6523,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-14 15:32:13,15:32:13,No
15435,6493,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-31 12:09:34,12:09:34,No
15436,9330,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-01 07:59:43,07:59:43,No
15437,8775,27,Mobile App Notifications,Yes,No,No,Yes,2023-11-07 19:56:47,19:56:47,No
15438,8324,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 11:40:58,11:40:58,No
15439,3564,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-05 14:55:53,14:55:53,No
15440,7013,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 14:45:57,14:45:57,No
15441,697,27,Mobile App Notifications,Yes,No,No,Yes,2023-11-16 11:52:29,11:52:29,No
15442,3212,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-22 11:02:35,11:02:35,No
15443,5856,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 15:54:10,15:54:10,No
15444,5102,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-20 11:53:04,11:53:04,No
15445,6278,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-28 13:08:19,13:08:19,No
15446,3797,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-17 15:16:14,15:16:14,No
15447,3865,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 12:01:05,12:01:05,No
15448,1249,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-12 14:44:40,14:44:40,No
15449,5490,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 13:40:16,13:40:16,No
15450,8523,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-27 14:36:52,14:36:52,No
15451,9177,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-02 10:21:38,10:21:38,No
15452,7024,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-11 14:47:43,14:47:43,No
15453,6227,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-15 16:14:15,16:14:15,Yes
15454,3038,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-10 14:44:26,14:44:26,No
15455,5911,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-13 19:55:24,19:55:24,No
15456,2395,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-10 14:06:06,14:06:06,No
15457,499,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-18 10:45:22,10:45:22,No
15458,1998,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-25 11:10:05,11:10:05,No
15459,1981,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-15 13:52:53,13:52:53,No
15460,5591,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-23 16:57:04,16:57:04,Yes
15461,8544,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-30 10:06:27,10:06:27,No
15462,4781,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-20 15:08:55,15:08:55,No
15463,9188,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-19 17:57:12,17:57:12,No
15464,319,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-11-11 19:36:14,19:36:14,No
15465,2420,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-13 09:21:25,09:21:25,No
15466,3242,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-07 13:59:44,13:59:44,No
15467,5136,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-17 15:44:35,15:44:35,No
15468,9367,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-14 14:22:24,14:22:24,No
15469,447,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-08 14:30:15,14:30:15,No
15470,9672,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-24 10:57:46,10:57:46,Yes
15471,9346,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 13:00:51,13:00:51,No
15472,9307,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 14:48:42,14:48:42,No
15473,9331,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-01 12:08:56,12:08:56,Yes
15474,2664,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 13:15:06,13:15:06,No
15475,4855,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-21 14:39:07,14:39:07,No
15476,6382,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-01 17:24:02,17:24:02,No
15477,1598,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 13:00:13,13:00:13,No
15478,1533,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-08 07:30:41,07:30:41,No
15479,3998,27,Mobile App Notifications,Yes,No,No,No,2023-10-31 11:20:45,11:20:45,No
15480,4718,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-25 13:30:05,13:30:05,No
15481,9673,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 06:35:18,06:35:18,No
15482,8104,27,Mobile App Notifications,Yes,No,No,No,2023-11-19 09:07:54,09:07:54,No
15483,9784,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-31 07:35:46,07:35:46,No
15484,6573,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-06 14:54:36,14:54:36,No
15485,9066,27,Mobile App Notifications,Yes,No,No,No,2023-11-06 17:01:59,17:01:59,No
15486,9933,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-26 09:19:00,09:19:00,No
15487,111,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 17:02:18,17:02:18,No
15488,5315,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-30 08:26:22,08:26:22,No
15489,7038,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-03 11:58:11,11:58:11,No
15490,5416,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-02 14:16:10,14:16:10,No
15491,4120,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-20 18:36:05,18:36:05,No
15492,2990,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-21 15:41:27,15:41:27,No
15493,9834,27,Mobile App Notifications,Yes,No,No,No,2023-12-05 18:13:59,18:13:59,No
15494,7718,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-13 12:44:06,12:44:06,No
15495,7810,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-28 11:53:53,11:53:53,No
15496,2178,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-24 13:34:02,13:34:02,No
15497,2087,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-05 17:47:08,17:47:08,No
15498,8332,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 12:35:54,12:35:54,No
15499,6426,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-16 09:26:39,09:26:39,No
15500,8996,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-08 10:03:52,10:03:52,No
15501,666,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-08 11:04:35,11:04:35,No
15502,1459,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-09 15:13:36,15:13:36,No
15503,8079,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-03 06:48:23,06:48:23,No
15504,6424,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-12 11:59:22,11:59:22,No
15505,5610,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-20 06:16:43,06:16:43,No
15506,1407,27,Mobile App Notifications,Yes,No,Yes,Yes,2023-10-26 12:08:37,12:08:37,No
15507,9842,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 16:53:26,16:53:26,No
15508,5265,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 09:55:18,09:55:18,No
15509,3117,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-14 14:09:49,14:09:49,No
15510,8924,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-30 15:56:37,15:56:37,No
15511,941,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-10 14:43:07,14:43:07,No
15512,2408,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-11 12:25:49,12:25:49,No
15513,2412,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-06 12:24:01,12:24:01,No
15514,2452,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-03 17:09:33,17:09:33,Yes
15515,5105,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-14 17:27:18,17:27:18,Yes
15516,7984,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-07 11:15:12,11:15:12,No
15517,5716,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-08 18:05:04,18:05:04,Yes
15518,2473,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-10 12:53:32,12:53:32,No
15519,6635,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-09 09:12:38,09:12:38,No
15520,5540,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 13:41:12,13:41:12,No
15521,1230,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-13 07:32:54,07:32:54,No
15522,9578,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-03 13:20:26,13:20:26,No
15523,6993,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-11-02 12:24:36,12:24:36,No
15524,2315,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-30 16:10:48,16:10:48,No
15525,308,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 13:03:59,13:03:59,No
15526,6202,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 12:59:00,12:59:00,No
15527,6594,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-27 08:24:08,08:24:08,No
15528,9346,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-11 11:00:26,11:00:26,No
15529,70,27,Mobile App Notifications,Yes,No,Yes,No,2023-12-06 13:03:44,13:03:44,No
15530,6760,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-31 09:31:32,09:31:32,No
15531,9477,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-09 13:21:30,13:21:30,Yes
15532,4911,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 08:03:04,08:03:04,No
15533,8026,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-01 16:59:13,16:59:13,No
15534,690,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-15 10:22:36,10:22:36,No
15535,984,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-05 10:48:36,10:48:36,No
15536,8533,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-23 10:56:33,10:56:33,No
15537,7042,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-05 09:35:15,09:35:15,No
15538,1039,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-04 16:31:54,16:31:54,No
15539,7624,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-21 13:56:54,13:56:54,Yes
15540,4959,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-21 14:19:55,14:19:55,No
15541,738,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 16:48:02,16:48:02,No
15542,1288,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-10-28 11:52:03,11:52:03,No
15543,9361,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 11:11:01,11:11:01,No
15544,5600,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 12:27:22,12:27:22,No
15545,9405,27,Mobile App Notifications,Yes,No,No,No,2023-10-26 11:32:06,11:32:06,No
15546,4532,27,Mobile App Notifications,Yes,No,Yes,No,2023-11-27 14:29:24,14:29:24,No
15547,366,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-09 11:48:32,11:48:32,No
15548,41,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-24 16:15:33,16:15:33,No
15549,7990,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-06 09:36:31,09:36:31,No
15550,5592,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-19 11:09:46,11:09:46,No
15551,3842,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-15 15:36:07,15:36:07,No
15552,9993,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-25 13:39:36,13:39:36,No
15553,8190,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-13 10:24:57,10:24:57,No
15554,8163,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-03 12:59:42,12:59:42,No
15555,9973,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-08 15:09:48,15:09:48,No
15556,8243,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-28 19:39:17,19:39:17,No
15557,2387,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-03 17:10:47,17:10:47,No
15558,4077,27,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 08:10:43,08:10:43,Yes
15559,7017,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-13 09:43:58,09:43:58,No
15560,1566,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 12:03:06,12:03:06,No
15561,9186,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-11 08:13:25,08:13:25,No
15562,9646,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-15 16:49:49,16:49:49,No
15563,225,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-24 11:34:24,11:34:24,No
15564,2236,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-11 17:35:03,17:35:03,No
15565,6065,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-05 10:29:23,10:29:23,No
15566,2780,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-28 11:55:06,11:55:06,No
15567,5004,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 09:30:44,09:30:44,No
15568,3238,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-20 17:42:16,17:42:16,No
15569,8663,27,Mobile App Notifications,Yes,Yes,No,Yes,2023-11-04 15:38:26,15:38:26,No
15570,5881,27,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-12 13:36:20,13:36:20,No
15571,2968,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-29 08:43:37,08:43:37,No
15572,5229,27,Mobile App Notifications,Yes,No,No,No,2023-10-24 15:33:47,15:33:47,No
15573,8058,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-22 11:28:50,11:28:50,No
15574,7579,27,Mobile App Notifications,Yes,No,No,No,2023-12-02 15:25:27,15:25:27,No
15575,6640,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-03 15:44:23,15:44:23,No
15576,5958,27,Mobile App Notifications,Yes,Yes,No,No,2023-10-30 11:27:56,11:27:56,No
15577,3944,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-19 16:04:00,16:04:00,No
15578,2151,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-05 15:22:19,15:22:19,No
15579,5673,27,Mobile App Notifications,Yes,No,No,No,2023-12-01 12:13:23,12:13:23,Yes
15580,3200,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-20 15:02:04,15:02:04,No
15581,6,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-15 11:06:11,11:06:11,No
15582,3823,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-15 13:19:23,13:19:23,No
15583,3975,27,Mobile App Notifications,Yes,Yes,No,No,2023-11-18 19:57:51,19:57:51,No
15584,9248,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-10 10:44:53,10:44:53,No
15585,992,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-05 12:04:28,12:04:28,No
15586,9976,27,Mobile App Notifications,Yes,Yes,Yes,No,2023-11-02 14:44:04,14:44:04,Yes
