customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
5341,42,management,married,secondary,no,Budget-Conscious,Urban,5731,yes,no,yes,yes,no,yes,no
5342,37,unemployed,single,secondary,no,High-Value,Suburban,810,yes,yes,no,no,no,no,no
5343,29,admin,single,secondary,no,Young Professionals,Rural,4409,yes,yes,no,yes,no,no,no
5344,40,technician,married,secondary,no,Middle-Market,Suburban,2687,yes,no,yes,yes,no,yes,no
5345,22,student,single,tertiary,no,Young Professionals,Suburban,1204,no,yes,no,no,no,yes,no
5346,26,blue-collar,single,secondary,no,Young Professionals,Suburban,1793,yes,yes,yes,yes,no,yes,no
5347,52,admin,married,tertiary,no,High-Value,Urban,4825,yes,no,yes,yes,no,no,no
5348,47,technician,married,tertiary,no,High-Value,Urban,3582,yes,yes,yes,yes,yes,yes,no
5349,57,blue-collar,single,secondary,no,Middle-Market,Suburban,3696,yes,no,no,yes,no,yes,no
5350,47,services,married,secondary,no,Budget-Conscious,Suburban,1695,yes,yes,yes,yes,no,yes,no
5351,44,services,single,secondary,no,Budget-Conscious,Rural,2302,yes,no,no,yes,no,no,no
5352,23,student,divorced,tertiary,no,Young Professionals,Urban,1407,yes,no,no,yes,no,yes,no
5353,42,technician,single,tertiary,no,High-Value,Suburban,2541,yes,no,yes,yes,yes,yes,no
5354,48,blue-collar,married,secondary,no,High-Value,Urban,3023,yes,no,no,yes,no,yes,yes
5355,52,blue-collar,single,secondary,no,Middle-Market,Urban,3405,yes,yes,no,yes,yes,no,no
5356,31,blue-collar,married,secondary,no,Middle-Market,Urban,2980,yes,no,no,yes,no,no,no
5357,48,technician,married,tertiary,no,Middle-Market,Urban,3887,yes,yes,no,yes,no,yes,no
5358,23,student,single,tertiary,no,Young Professionals,Suburban,311,yes,yes,no,yes,no,no,yes
5359,32,management,divorced,tertiary,no,High-Value,Urban,6600,yes,yes,yes,yes,yes,yes,yes
5360,57,blue-collar,married,tertiary,no,Budget-Conscious,Urban,3834,yes,yes,yes,yes,no,yes,no
5361,38,services,married,secondary,yes,Middle-Market,Suburban,3016,yes,no,no,yes,yes,yes,no
5362,51,technician,married,tertiary,no,High-Value,Urban,2633,yes,yes,no,yes,yes,yes,no
5363,57,blue-collar,married,primary,no,High-Value,Urban,1298,yes,yes,no,no,no,yes,no
5364,69,services,divorced,secondary,no,Budget-Conscious,Urban,2800,yes,no,yes,yes,no,yes,no
5365,63,blue-collar,divorced,tertiary,no,Retired,Urban,3259,yes,no,no,yes,no,yes,no
5366,24,student,divorced,secondary,no,Young Professionals,Urban,614,no,yes,no,yes,no,no,no
5367,45,services,single,secondary,no,High-Value,Urban,1470,yes,yes,no,yes,yes,no,no
5368,43,blue-collar,married,secondary,no,Budget-Conscious,Urban,1623,yes,yes,no,yes,no,yes,no
5369,37,self-employed,single,tertiary,no,Budget-Conscious,Urban,5904,yes,yes,no,yes,no,yes,yes
5370,47,technician,married,tertiary,no,High-Value,Urban,2503,yes,yes,no,yes,yes,yes,no
5371,52,blue-collar,married,primary,no,Middle-Market,Suburban,3639,yes,yes,yes,yes,no,no,no
5372,55,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,6614,yes,no,yes,yes,no,no,yes
5373,48,blue-collar,married,primary,yes,Middle-Market,Suburban,1204,no,no,no,no,no,yes,no
5374,50,self-employed,single,secondary,no,Budget-Conscious,Suburban,2904,yes,yes,yes,yes,yes,yes,no
5375,42,blue-collar,single,secondary,no,High-Value,Rural,1773,yes,no,yes,yes,yes,yes,no
5376,33,self-employed,married,tertiary,no,Budget-Conscious,Urban,4235,no,no,yes,yes,yes,yes,no
5377,84,retired,divorced,secondary,no,Retired,Rural,2728,no,no,no,yes,no,no,no
5378,63,entrepreneur,married,tertiary,no,Retired,Suburban,3746,yes,yes,yes,yes,yes,yes,yes
5379,47,management,married,secondary,no,Middle-Market,Urban,9967,yes,yes,no,yes,yes,no,no
5380,59,technician,married,secondary,no,Middle-Market,Suburban,3502,yes,no,yes,yes,no,no,no
5381,52,technician,married,secondary,no,High-Value,Suburban,2633,yes,yes,no,yes,no,yes,yes
5382,46,blue-collar,married,secondary,no,Budget-Conscious,Suburban,1938,yes,yes,yes,yes,no,no,no
5383,22,technician,married,tertiary,no,Young Professionals,Urban,3131,yes,no,no,yes,no,no,no
5384,38,admin,divorced,secondary,no,Middle-Market,Rural,4113,yes,yes,no,yes,no,no,no
5385,49,services,married,primary,no,Middle-Market,Suburban,2800,yes,yes,no,yes,no,yes,no
5386,32,blue-collar,married,secondary,no,Middle-Market,Urban,1181,yes,yes,yes,yes,no,yes,no
5387,46,blue-collar,single,primary,no,Budget-Conscious,Suburban,1945,yes,yes,no,yes,no,no,no
5388,22,student,single,tertiary,no,Young Professionals,Urban,222,yes,yes,yes,yes,no,no,yes
5389,79,retired,divorced,secondary,no,Budget-Conscious,Urban,2772,no,yes,no,yes,yes,no,no
5390,49,management,married,tertiary,no,Budget-Conscious,Rural,5818,yes,no,yes,yes,yes,yes,yes
5391,52,admin,married,primary,no,Budget-Conscious,Urban,3413,no,yes,yes,yes,no,yes,no
5392,86,retired,divorced,secondary,no,Budget-Conscious,Urban,2804,yes,no,no,no,yes,no,no
5393,65,management,single,tertiary,no,High-Value,Urban,8620,yes,yes,no,yes,no,yes,yes
5394,65,retired,single,secondary,no,Retired,Urban,2413,no,no,yes,yes,no,yes,no
5395,32,services,married,secondary,no,Middle-Market,Urban,1529,yes,no,no,yes,no,yes,yes
5396,68,blue-collar,divorced,primary,no,Budget-Conscious,Urban,3984,yes,no,yes,yes,no,no,no
5397,65,admin,married,primary,no,Retired,Rural,3281,yes,no,yes,yes,no,yes,no
5398,37,blue-collar,married,secondary,no,Budget-Conscious,Urban,3489,no,no,no,yes,no,yes,no
5399,38,blue-collar,married,tertiary,no,Middle-Market,Urban,3595,yes,yes,yes,yes,yes,yes,yes
5400,53,management,married,secondary,no,Budget-Conscious,Urban,9869,yes,yes,no,yes,no,yes,yes
5401,58,technician,single,secondary,no,Middle-Market,Suburban,4419,no,no,yes,yes,yes,yes,no
5402,18,student,single,tertiary,yes,Young Professionals,Suburban,1217,yes,yes,no,no,no,no,yes
5403,21,student,married,tertiary,no,Young Professionals,Urban,814,yes,yes,no,no,no,yes,no
5404,40,technician,married,tertiary,no,High-Value,Urban,3064,yes,no,yes,yes,no,yes,no
5405,48,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,2212,no,yes,yes,yes,yes,no,yes
5406,46,management,married,secondary,no,Middle-Market,Suburban,6582,yes,yes,yes,yes,no,yes,no
5407,25,student,married,tertiary,no,Young Professionals,Suburban,-625,yes,yes,no,yes,yes,yes,yes
5408,35,blue-collar,married,primary,no,Budget-Conscious,Suburban,2785,yes,yes,yes,yes,yes,yes,yes
5409,47,entrepreneur,married,tertiary,no,Budget-Conscious,Suburban,2885,yes,yes,no,yes,yes,no,yes
5410,46,blue-collar,married,secondary,no,Middle-Market,Suburban,2502,yes,yes,yes,yes,no,no,no
5411,37,services,married,tertiary,no,Budget-Conscious,Suburban,2598,no,yes,yes,yes,no,yes,no
5412,44,technician,married,secondary,no,Middle-Market,Suburban,4175,yes,no,no,yes,yes,yes,yes
5413,53,services,married,primary,no,Middle-Market,Urban,1595,yes,no,yes,yes,no,yes,no
5414,29,admin,single,tertiary,no,Young Professionals,Suburban,4869,yes,no,no,yes,no,yes,no
5415,58,admin,married,secondary,no,Budget-Conscious,Urban,3180,no,no,no,yes,no,yes,no
5416,31,blue-collar,married,primary,yes,Budget-Conscious,Urban,3414,yes,yes,no,yes,no,yes,no
5417,34,blue-collar,married,secondary,no,Budget-Conscious,Urban,3229,yes,yes,no,yes,no,no,no
5418,51,entrepreneur,single,secondary,no,Middle-Market,Urban,2926,yes,yes,no,yes,no,yes,no
5419,61,blue-collar,divorced,tertiary,no,Retired,Urban,1253,yes,no,no,yes,no,yes,yes
5420,51,entrepreneur,single,secondary,no,Budget-Conscious,Urban,4152,yes,yes,yes,yes,no,no,no
5421,40,technician,married,secondary,no,Middle-Market,Suburban,4350,yes,yes,yes,yes,no,yes,no
5422,53,entrepreneur,married,tertiary,no,Middle-Market,Urban,6169,yes,no,yes,yes,no,no,no
5423,25,student,single,tertiary,no,Young Professionals,Urban,727,yes,no,no,no,no,yes,yes
5424,50,blue-collar,married,secondary,yes,Middle-Market,Suburban,2829,yes,no,yes,yes,no,yes,no
5425,58,blue-collar,married,secondary,no,High-Value,Urban,2042,yes,no,yes,yes,no,yes,no
5426,61,retired,single,primary,no,Retired,Urban,2098,yes,no,no,no,no,yes,yes
5427,24,student,single,tertiary,no,Young Professionals,Urban,689,no,yes,no,yes,no,no,yes
5428,51,technician,single,secondary,no,High-Value,Urban,2501,yes,yes,yes,yes,no,yes,no
5429,48,services,married,tertiary,no,Middle-Market,Suburban,3068,yes,yes,yes,yes,no,yes,no
5430,49,services,married,primary,no,Budget-Conscious,Suburban,2227,no,yes,no,yes,no,yes,no
5431,38,services,married,primary,no,Budget-Conscious,Suburban,1940,yes,yes,no,yes,no,no,no
5432,18,admin,single,secondary,no,Young Professionals,Suburban,-91,no,yes,yes,yes,yes,yes,no
5433,45,services,divorced,primary,no,Budget-Conscious,Urban,2117,no,yes,no,yes,no,no,no
5434,18,admin,single,tertiary,no,Young Professionals,Urban,3577,yes,no,no,yes,no,no,yes
5435,61,retired,divorced,tertiary,no,Retired,Urban,2421,yes,no,no,no,no,yes,no
5436,50,services,married,primary,no,Middle-Market,Suburban,2947,yes,yes,yes,yes,no,yes,yes
5437,50,technician,divorced,secondary,no,Middle-Market,Suburban,3493,yes,yes,no,yes,yes,yes,no
5438,59,management,married,secondary,no,Middle-Market,Urban,6898,yes,yes,yes,yes,no,yes,no
5439,62,admin,divorced,secondary,no,Retired,Urban,3644,yes,no,yes,yes,no,yes,no
5440,51,management,married,secondary,yes,Middle-Market,Suburban,5921,yes,no,yes,yes,no,yes,no
5441,37,blue-collar,married,secondary,no,Budget-Conscious,Urban,3156,yes,yes,yes,yes,no,yes,yes
5442,46,technician,married,secondary,no,Budget-Conscious,Urban,4276,yes,yes,no,no,yes,no,yes
5443,38,admin,married,secondary,no,Middle-Market,Urban,3465,yes,yes,no,yes,no,yes,no
5444,20,student,single,tertiary,no,Young Professionals,Urban,569,yes,no,no,yes,yes,no,yes
5445,19,admin,divorced,tertiary,no,Young Professionals,Urban,3748,yes,yes,no,yes,no,no,no
5446,28,technician,single,secondary,no,Young Professionals,Urban,3740,yes,yes,no,yes,no,yes,no
5447,43,entrepreneur,married,primary,no,Middle-Market,Suburban,6972,yes,no,yes,yes,yes,yes,no
5448,39,services,married,tertiary,no,Middle-Market,Urban,2414,yes,yes,yes,yes,no,no,no
5449,30,blue-collar,divorced,primary,no,Middle-Market,Urban,2235,no,yes,no,yes,no,yes,no
5450,49,admin,married,secondary,no,Middle-Market,Urban,4662,yes,yes,yes,yes,no,yes,no
5451,50,technician,single,tertiary,no,Budget-Conscious,Urban,4056,yes,yes,no,yes,no,no,no
5452,62,technician,married,tertiary,no,Retired,Urban,3724,yes,yes,no,no,no,yes,yes
5453,38,technician,divorced,tertiary,no,Budget-Conscious,Suburban,2850,no,yes,no,yes,yes,yes,no
5454,62,blue-collar,divorced,secondary,no,Retired,Suburban,3407,yes,no,yes,yes,no,no,no
5455,61,services,single,tertiary,no,Retired,Urban,2577,yes,yes,no,yes,yes,no,no
5456,38,technician,married,secondary,no,Middle-Market,Suburban,4050,yes,yes,yes,yes,yes,yes,no
5457,55,blue-collar,married,secondary,no,Budget-Conscious,Urban,3112,yes,yes,yes,yes,yes,yes,no
5458,32,blue-collar,divorced,secondary,no,Middle-Market,Suburban,3774,yes,yes,yes,yes,no,yes,no
5459,25,student,single,tertiary,no,Budget-Conscious,Urban,230,no,yes,no,yes,no,no,no
5460,93,student,married,secondary,no,Retired,Suburban,1256,yes,yes,yes,yes,yes,yes,no
5461,54,management,single,secondary,no,Middle-Market,Urban,8265,yes,yes,no,yes,no,yes,no
5462,70,technician,divorced,tertiary,no,Retired,Urban,4168,yes,yes,yes,yes,no,yes,no
5463,50,admin,married,tertiary,no,Middle-Market,Suburban,4653,yes,yes,no,yes,no,yes,no
5464,27,entrepreneur,single,tertiary,no,Young Professionals,Urban,1724,no,no,no,yes,yes,no,no
5465,38,technician,divorced,tertiary,no,Budget-Conscious,Suburban,2567,yes,yes,no,yes,no,no,no
5466,37,blue-collar,married,primary,no,High-Value,Suburban,2881,yes,yes,yes,yes,yes,yes,no
5467,51,self-employed,married,secondary,no,High-Value,Urban,7679,yes,yes,yes,yes,yes,yes,yes
5468,42,management,married,tertiary,no,High-Value,Urban,8886,yes,yes,yes,yes,no,yes,no
5469,34,management,married,secondary,no,Middle-Market,Rural,6174,no,no,yes,yes,no,yes,no
5470,28,blue-collar,single,secondary,no,Budget-Conscious,Suburban,1040,yes,yes,no,yes,no,yes,no
5471,47,services,married,secondary,no,High-Value,Urban,1545,yes,yes,yes,yes,no,yes,yes
5472,46,entrepreneur,divorced,tertiary,no,High-Value,Urban,9445,yes,yes,no,yes,yes,yes,yes
5473,48,admin,married,primary,no,Middle-Market,Urban,3536,yes,no,yes,yes,no,yes,no
5474,43,services,single,secondary,no,High-Value,Suburban,2107,yes,no,yes,yes,no,yes,no
5475,30,admin,single,secondary,no,Middle-Market,Urban,3230,yes,yes,no,yes,no,yes,no
5476,60,blue-collar,divorced,primary,no,Middle-Market,Suburban,1289,yes,no,no,yes,no,yes,no
5477,24,entrepreneur,single,secondary,no,Young Professionals,Urban,2936,no,no,no,yes,yes,yes,no
5478,44,services,married,tertiary,no,Budget-Conscious,Urban,2844,yes,yes,yes,yes,no,no,yes
5479,45,self-employed,married,tertiary,no,Budget-Conscious,Suburban,3486,yes,yes,no,yes,yes,yes,yes
5480,38,entrepreneur,married,tertiary,no,High-Value,Urban,3029,yes,no,no,yes,no,yes,yes
5481,45,management,married,tertiary,no,Middle-Market,Urban,9056,yes,yes,no,yes,no,no,yes
5482,35,technician,married,tertiary,no,High-Value,Urban,2796,yes,yes,yes,no,yes,yes,no
5483,49,blue-collar,married,primary,no,High-Value,Urban,1508,yes,no,yes,no,yes,yes,yes
5484,46,services,single,tertiary,no,Middle-Market,Rural,2110,no,yes,yes,yes,no,yes,no
5485,59,services,married,secondary,no,Budget-Conscious,Urban,2001,no,yes,yes,yes,no,yes,no
5486,22,student,single,tertiary,no,Young Professionals,Urban,808,no,yes,yes,yes,yes,yes,no
5487,49,technician,divorced,tertiary,no,Middle-Market,Urban,3516,yes,yes,no,yes,no,yes,no
5488,61,services,married,secondary,no,Retired,Urban,1796,yes,no,no,yes,no,yes,no
5489,28,services,divorced,secondary,no,Young Professionals,Urban,2084,no,no,yes,yes,no,no,no
5490,64,unemployed,married,primary,no,Budget-Conscious,Rural,143,no,yes,yes,yes,yes,yes,no
5491,36,technician,married,secondary,no,Budget-Conscious,Urban,-582,no,no,yes,yes,yes,yes,no
5492,27,self-employed,married,tertiary,no,Budget-Conscious,Urban,5684,yes,yes,yes,yes,no,no,no
5493,86,retired,divorced,secondary,no,Retired,Urban,2505,no,yes,yes,yes,no,no,no
5494,42,technician,married,tertiary,no,High-Value,Urban,4112,yes,no,yes,no,yes,yes,no
5495,53,blue-collar,divorced,primary,no,Budget-Conscious,Suburban,2507,yes,yes,no,yes,no,no,no
5496,18,entrepreneur,single,tertiary,no,Young Professionals,Urban,8079,yes,no,no,yes,yes,no,no
5497,89,retired,married,primary,no,Retired,Urban,1561,yes,yes,yes,yes,yes,no,no
5498,62,management,divorced,secondary,no,Retired,Urban,7122,yes,yes,yes,yes,no,no,no
5499,85,retired,divorced,secondary,no,Retired,Urban,2763,yes,yes,no,yes,no,yes,no
5500,35,services,married,primary,no,Middle-Market,Suburban,2571,no,yes,no,yes,yes,no,no
5501,59,blue-collar,single,primary,no,High-Value,Urban,3092,yes,no,no,yes,yes,no,no
5502,29,admin,single,tertiary,no,Budget-Conscious,Suburban,3707,yes,yes,no,yes,no,yes,no
5503,50,technician,married,secondary,no,Middle-Market,Urban,3633,yes,no,no,yes,no,yes,no
5504,28,blue-collar,single,primary,no,Young Professionals,Rural,3601,yes,no,no,yes,no,no,no
5505,66,entrepreneur,divorced,secondary,no,Retired,Urban,9166,no,no,yes,yes,yes,no,yes
5506,66,technician,single,tertiary,no,Budget-Conscious,Rural,3547,no,yes,no,yes,yes,yes,yes
5507,50,blue-collar,married,primary,no,Budget-Conscious,Urban,2425,no,yes,no,yes,no,yes,yes
5508,28,entrepreneur,single,tertiary,no,Budget-Conscious,Urban,9405,no,yes,no,yes,no,no,yes
5509,48,technician,married,tertiary,no,Budget-Conscious,Urban,3398,yes,no,no,yes,no,no,no
5510,31,blue-collar,married,secondary,no,High-Value,Suburban,3678,yes,yes,yes,yes,no,yes,no
5511,36,admin,married,tertiary,no,Budget-Conscious,Suburban,4967,yes,no,yes,yes,yes,no,no
5512,38,unemployed,married,primary,no,Budget-Conscious,Urban,599,yes,yes,yes,yes,no,yes,no
5513,55,management,married,tertiary,no,High-Value,Urban,5781,yes,yes,no,no,yes,no,yes
5514,99,services,married,secondary,no,Retired,Urban,2707,yes,no,yes,yes,no,yes,yes
5515,40,admin,married,tertiary,no,Middle-Market,Suburban,4048,yes,yes,yes,yes,no,no,no
5516,39,self-employed,married,tertiary,no,Middle-Market,Suburban,2785,yes,yes,no,yes,yes,no,no
5517,40,management,divorced,tertiary,no,Middle-Market,Urban,6681,yes,no,yes,yes,no,no,no
5518,36,self-employed,married,tertiary,no,High-Value,Urban,3013,yes,yes,yes,no,yes,yes,no
5519,62,admin,divorced,secondary,no,Retired,Urban,3596,yes,no,no,yes,no,yes,yes
5520,47,services,married,tertiary,no,Middle-Market,Suburban,2000,yes,no,no,yes,no,yes,no
5521,51,management,single,primary,no,Budget-Conscious,Urban,5258,yes,no,yes,yes,yes,yes,yes
5522,69,retired,married,tertiary,no,Retired,Suburban,2709,yes,yes,no,yes,yes,no,no
5523,53,services,married,secondary,no,Budget-Conscious,Urban,2170,yes,no,no,no,no,yes,no
5524,44,blue-collar,married,secondary,no,High-Value,Urban,2569,yes,no,yes,no,yes,yes,yes
5525,51,blue-collar,single,tertiary,no,Middle-Market,Urban,3988,yes,no,yes,no,no,yes,yes
5526,49,admin,single,secondary,no,Middle-Market,Urban,4645,yes,no,yes,yes,yes,yes,yes
5527,52,services,single,secondary,no,High-Value,Urban,1846,yes,yes,yes,yes,yes,no,no
5528,55,admin,single,tertiary,no,Middle-Market,Urban,3975,yes,no,no,yes,yes,yes,no
5529,32,blue-collar,married,primary,no,High-Value,Urban,1063,no,yes,yes,yes,yes,no,no
5530,47,technician,married,tertiary,no,Budget-Conscious,Urban,2918,yes,yes,yes,yes,no,yes,no
5531,31,blue-collar,married,primary,no,High-Value,Urban,2627,yes,yes,yes,yes,yes,no,no
5532,35,admin,married,tertiary,no,Budget-Conscious,Urban,3513,yes,yes,no,yes,no,yes,no
5533,58,services,married,primary,no,Budget-Conscious,Suburban,1803,yes,yes,yes,yes,no,no,no
5534,58,self-employed,married,tertiary,no,Middle-Market,Urban,5855,yes,yes,yes,yes,no,yes,no
5535,38,technician,divorced,tertiary,no,Budget-Conscious,Urban,3967,yes,no,no,no,yes,yes,no
5536,64,admin,married,primary,no,Retired,Urban,3959,yes,yes,yes,yes,no,yes,yes
5537,54,admin,married,secondary,no,Middle-Market,Urban,4121,yes,no,no,yes,yes,yes,no
5538,27,management,divorced,secondary,no,Young Professionals,Urban,11330,yes,yes,yes,yes,no,no,no
5539,54,blue-collar,single,primary,no,High-Value,Urban,3068,yes,yes,yes,yes,no,yes,yes
5540,34,blue-collar,married,secondary,no,High-Value,Suburban,2218,no,no,yes,yes,no,no,yes
5541,64,admin,married,tertiary,no,Retired,Suburban,3425,yes,yes,yes,yes,no,yes,yes
5542,50,services,married,primary,no,Middle-Market,Urban,1584,yes,yes,yes,yes,yes,yes,no
5543,64,management,married,secondary,no,Retired,Urban,5139,yes,yes,no,yes,no,yes,yes
5544,33,management,married,tertiary,no,High-Value,Urban,8919,yes,yes,yes,yes,no,yes,yes
5545,27,services,married,secondary,no,Young Professionals,Urban,3456,yes,yes,no,yes,no,yes,yes
5546,64,admin,married,tertiary,no,Budget-Conscious,Urban,3700,yes,no,yes,yes,yes,no,yes
5547,19,admin,divorced,tertiary,no,Young Professionals,Urban,4939,yes,no,no,yes,no,no,yes
5548,29,admin,single,primary,no,Young Professionals,Rural,4415,yes,no,no,yes,no,yes,no
5549,42,technician,married,tertiary,no,High-Value,Urban,2549,yes,no,no,yes,no,no,no
5550,44,admin,single,secondary,no,High-Value,Suburban,4120,yes,yes,yes,yes,yes,yes,no
5551,44,technician,married,tertiary,no,Budget-Conscious,Suburban,3463,yes,no,no,yes,no,yes,yes
5552,63,blue-collar,divorced,primary,no,Retired,Urban,3312,yes,no,yes,yes,no,yes,no
5553,41,unemployed,married,secondary,no,Middle-Market,Urban,611,yes,yes,yes,no,no,yes,no
5554,46,services,divorced,primary,no,Middle-Market,Suburban,-126,yes,yes,yes,yes,no,yes,no
5555,18,management,single,tertiary,no,Budget-Conscious,Rural,5311,yes,yes,no,yes,yes,yes,no
5556,56,services,divorced,secondary,no,Middle-Market,Urban,1760,yes,no,no,yes,no,no,no
5557,36,admin,single,secondary,no,Middle-Market,Urban,3561,yes,yes,no,no,yes,yes,no
5558,28,services,single,secondary,no,Young Professionals,Urban,2462,yes,yes,no,yes,yes,no,no
5559,51,technician,single,tertiary,no,Middle-Market,Suburban,2736,no,yes,yes,yes,no,yes,no
5560,46,services,married,tertiary,no,High-Value,Urban,2824,yes,no,yes,no,no,yes,yes
5561,45,entrepreneur,single,secondary,yes,Middle-Market,Rural,6887,yes,yes,no,yes,yes,no,no
5562,24,student,divorced,tertiary,no,Young Professionals,Suburban,91,no,no,no,yes,no,no,no
5563,33,technician,married,tertiary,no,High-Value,Urban,3488,yes,yes,yes,yes,yes,yes,yes
