customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
3918,32,1240,19080.270448037394,6,48172.238292329224,73.41845047701531,188,270,666,66239.08978560379,95130.60767081396,234655.4989213411,352.3355839659776,352.3355839659776,352.3355839659776,62.666666666666664,45.0,55.5,0.10106382978723404,0.10740740740740741,0.12912912912912913,0.7665769317105132,0.7566629998702378,0.7578581115377121
3919,39,1284,6245.898363698087,2,9083.513895695869,44.333888733987706,99,186,396,13409.205717410232,25193.053166043464,53636.82286964093,135.44652239808315,135.44652239808315,135.44652239808315,33.0,31.0,33.0,0.08080808080808081,0.06989247311827956,0.08585858585858586,0.6129360006663377,0.70876368806218,0.7102835302220596
3920,22,982,13977.263251083496,12,34876.65403082414,42.70427710874131,82,238,369,32624.968449678676,94691.98159784786,146812.35802355403,397.8654688985204,397.8654688985204,397.8654688985204,27.333333333333332,39.666666666666664,30.75,0.15853658536585366,0.13865546218487396,0.1897018970189702,0.4901892981461414,0.4820325995899066,0.5218768881328452
3921,13,990,1179.2509691989276,6,2444.9953800380654,22.042122066966638,46,116,217,2224.988299769725,5610.840060288871,10496.140457609356,48.36931086455924,48.36931086455924,48.36931086455924,15.333333333333334,19.333333333333332,18.083333333333332,0.021739130434782608,0.0603448275862069,0.06451612903225806,0.5136050794785222,0.6266078437084711,0.621535860401255
3922,4,1575,7122.185154180334,8,5909.286047045978,49.288586392202866,84,217,389,8231.758906711679,21265.377175671838,38120.883508462415,97.9971298418057,97.9971298418057,97.9971298418057,28.0,36.166666666666664,32.416666666666664,0.047619047619047616,0.08294930875576037,0.07712082262210797,0.7582748439973382,0.6203201192312109,0.6327491566882683
3923,13,1036,10073.127026896682,9,21775.389287577433,56.78837736314665,119,220,482,27995.45322893407,51756.30008710501,113393.34837265733,235.25590948684095,235.25590948684095,235.25590948684095,39.666666666666664,36.666666666666664,40.166666666666664,0.06722689075630252,0.09545454545454546,0.11410788381742738,0.7098311857732517,0.6441208043868658,0.575507488566309
3924,19,1385,5499.277931069598,1,11366.975507787864,44.636610954094834,66,217,456,9430.429887285252,31006.11038698333,65155.69740306175,142.88530132250384,142.88530132250384,142.88530132250384,22.0,36.166666666666664,38.0,0.07575757575757576,0.06912442396313365,0.07675438596491228,0.6281743951052805,0.6564361573601676,0.7377571145488248
3925,8,1043,405.433671990103,3,688.0539451316807,31.477364722712828,65,141,352,743.8656101625193,1613.6161697371572,4028.3183811877966,11.444086310192604,11.444086310192604,11.444086310192604,21.666666666666668,23.5,29.333333333333332,0.06153846153846154,0.06382978723404255,0.04261363636363636,0.7342774403527184,0.6644281968232623,0.6926470244455968
3926,45,1581,9967.763985398633,9,23169.481070059992,50.61561928170455,90,202,473,20536.218322575944,46092.40112400379,107929.23629531579,228.18020358417715,228.18020358417715,228.18020358417715,30.0,33.666666666666664,39.416666666666664,0.03333333333333333,0.0891089108910891,0.10359408033826638,0.6832209034136886,0.6633559345480404,0.6123667010800495
3927,56,618,2649.8378754937057,12,6992.7341431437435,37.618991743240876,82,203,364,8793.32360663693,21768.837709113377,39033.77796116881,107.23565373947476,107.23565373947476,107.23565373947476,27.333333333333332,33.833333333333336,30.333333333333332,0.036585365853658534,0.06403940886699508,0.06318681318681318,0.6725957551920861,0.6241441332368876,0.7194028864267327
3928,31,1562,5764.512826377631,11,10745.67226148864,39.12724588784809,71,165,368,13636.608073709915,31690.70890369205,70679.88410035562,192.0649024466185,192.0649024466185,192.0649024466185,23.666666666666668,27.5,30.666666666666668,0.056338028169014086,0.06060606060606061,0.06521739130434782,0.7145413452474862,0.6787670922426311,0.657529875076936
3929,48,1723,4019.0131330700415,2,6236.354244248194,44.224875704912264,74,224,349,7535.516703770722,22810.21272492759,35539.12607589165,101.83130680771247,101.83130680771247,101.83130680771247,24.666666666666668,37.333333333333336,29.083333333333332,0.06756756756756757,0.07589285714285714,0.06303724928366762,0.6504114702880411,0.7501367904802047,0.7031300813869352
3930,48,1536,5712.8598544653405,9,12388.101964829102,48.28223584472179,97,242,393,16914.395866984574,42198.80205989965,68529.45954355605,174.3752151235523,174.3752151235523,174.3752151235523,32.333333333333336,40.333333333333336,32.75,0.09278350515463918,0.05371900826446281,0.05343511450381679,0.674548816541694,0.6713755213073114,0.5161412509933273
3931,28,1758,892.0317372685264,3,2282.950961529217,23.239148214909605,58,139,228,2375.979135422282,5694.156893512021,9340.055911660007,40.96515750728073,40.96515750728073,40.96515750728073,19.333333333333332,23.166666666666668,19.0,0.05172413793103448,0.08633093525179857,0.07456140350877193,0.6346954423051498,0.5715515818378049,0.6589300063671583
3932,51,1606,12598.735633798753,3,14870.630530672164,38.110794605562866,86,157,297,17675.966596194194,32268.915762819634,61043.74510546135,205.53449530458366,205.53449530458366,205.53449530458366,28.666666666666668,26.166666666666668,24.75,0.12790697674418605,0.08917197452229299,0.12457912457912458,0.5807786416624614,0.5479833509251827,0.47312039977554843
3933,12,1158,5578.035171533736,5,7988.847909994274,36.69801185295378,87,127,351,8309.877946560722,12130.51148520933,33526.05930164154,95.5158384662152,95.5158384662152,95.5158384662152,29.0,21.166666666666668,29.25,0.06896551724137931,0.03937007874015748,0.03418803418803419,0.5536595753818023,0.6891714682835598,0.6722679310461382
3934,39,1673,6017.304643879393,2,17108.02256530321,52.429293846077925,143,328,537,24130.05414857469,55347.257068059436,90614.25928520707,168.74163740262023,168.74163740262023,168.74163740262023,47.666666666666664,54.666666666666664,44.75,0.1048951048951049,0.08231707317073171,0.09869646182495345,0.7311155071067965,0.7270137600441495,0.6964409806394316
3935,16,192,16318.964989977974,12,36014.36547478046,55.07600563856371,68,347,512,28266.535672983242,144242.46880184097,212830.38624363852,415.6843481321065,415.6843481321065,415.6843481321065,22.666666666666668,57.833333333333336,42.666666666666664,0.1323529411764706,0.11527377521613832,0.09765625,0.6948511161785108,0.6041966923207757,0.7191130296896134
3936,45,1070,5747.749880441624,12,11691.304403645698,39.34140171611699,107,161,444,14699.363283716466,22117.73353905001,60995.4887660758,137.37722695062118,137.37722695062118,137.37722695062118,35.666666666666664,26.833333333333332,37.0,0.102803738317757,0.11180124223602485,0.11486486486486487,0.6700890316092645,0.6568258493538762,0.704572683151392
3937,7,1104,5267.647402435677,8,14150.52950265954,47.20147353428783,103,184,411,14539.702009963134,25973.83660032249,58017.64588441599,141.16215543653527,141.16215543653527,141.16215543653527,34.333333333333336,30.666666666666668,34.25,0.1262135922330097,0.14673913043478262,0.11192214111922141,0.5212055430010025,0.6628949799502676,0.6365904938447337
3938,26,542,8040.877604776873,12,12200.164070131026,52.042031807369405,125,194,429,19068.452056069917,29594.23759102051,65442.92745643195,152.54761644855932,152.54761644855932,152.54761644855932,41.666666666666664,32.333333333333336,35.75,0.104,0.08762886597938144,0.06993006993006994,0.6550630645187226,0.6209253091570073,0.6742881898804044
3939,6,383,10148.217813948464,1,22819.905547986673,53.13141621624855,96,213,424,21468.276799170057,47632.739148158566,94818.22252966775,223.6278833246881,223.6278833246881,223.6278833246881,32.0,35.5,35.333333333333336,0.052083333333333336,0.11267605633802817,0.14858490566037735,0.5779331925514596,0.5507944750307469,0.5938601940471041
3940,11,940,7901.106747754802,6,12878.722360221806,36.89993623899267,112,146,395,23343.458981852807,30429.86617277241,82327.37765921303,208.42374090940007,208.42374090940007,208.42374090940007,37.333333333333336,24.333333333333332,32.916666666666664,0.08928571428571429,0.1232876712328767,0.07848101265822785,0.6797858042625886,0.6758237962775813,0.6439331628690599
3941,42,897,2860.3002336286563,11,12680.5937756409,54.722841009796795,88,261,477,10841.122481050767,32153.783722207387,58763.811630241085,123.19457364830416,123.19457364830416,123.19457364830416,29.333333333333332,43.5,39.75,0.09090909090909091,0.07662835249042145,0.1090146750524109,0.7352902483837189,0.6702498161030288,0.7826601651663737
3942,9,1791,21910.072820461926,10,43371.073062644304,59.01535216240806,165,266,506,74482.8913500648,120075.44908555901,228414.20014019872,451.4114627276655,451.4114627276655,451.4114627276655,55.0,44.333333333333336,42.166666666666664,0.17575757575757575,0.19548872180451127,0.18181818181818182,0.684315834232043,0.7456501597001655,0.669427573972796
3943,21,1642,5327.700498434968,7,13974.20667259482,45.66946102667554,89,268,408,12333.498193274096,37139.07321120739,56540.0816051217,138.5786313851022,138.5786313851022,138.5786313851022,29.666666666666668,44.666666666666664,34.0,0.07865168539325842,0.10074626865671642,0.07352941176470588,0.6953988407718253,0.618996993160377,0.6802490216935081
3944,52,945,5617.811665973683,4,11417.335879398539,43.48218437437363,83,152,447,9234.739656098554,16911.812382252774,49734.079834651246,111.26192356745246,111.26192356745246,111.26192356745246,27.666666666666668,25.333333333333332,37.25,0.07228915662650602,0.06578947368421052,0.08501118568232663,0.6944974944897673,0.6677072686790769,0.6126719824803939
3945,21,1429,3922.572728849429,1,14335.583076281539,41.638441782317,121,260,438,19679.938902141203,42287.472021129855,71238.12594328799,162.64412315819175,162.64412315819175,162.64412315819175,40.333333333333336,43.333333333333336,36.5,0.10743801652892562,0.06153846153846154,0.08447488584474885,0.6325155268959078,0.7187939972531573,0.6768255121260944
3946,13,1504,5559.715044886785,5,14939.105056752273,43.383229310713325,92,243,441,15050.79500370834,39753.730281533986,72145.65865908019,163.595597866395,163.595597866395,163.595597866395,30.666666666666668,40.5,36.75,0.11956521739130435,0.102880658436214,0.07709750566893424,0.6822733037981337,0.6320026953101554,0.6082054115933595
3947,2,714,3162.4838954803513,5,5820.211735592854,44.90681560991082,91,282,379,6028.256756345531,18680.97148669714,25106.695721483036,66.24457974006079,66.24457974006079,66.24457974006079,30.333333333333332,47.0,31.583333333333332,0.04395604395604396,0.06382978723404255,0.06068601583113457,0.6323514564936863,0.6257630759107025,0.6406951700957443
3948,64,1814,3640.644685620529,2,11326.990072039718,41.224906730351094,114,152,366,21911.36487812079,29215.153170827718,70347.01355607201,192.204955071235,192.204955071235,192.204955071235,38.0,25.333333333333332,30.5,0.08771929824561403,0.046052631578947366,0.08196721311475409,0.5868822403935625,0.5834407987778474,0.6711122855254598
3949,17,1818,10146.425189558848,4,11683.6298812633,50.273517763605916,86,209,414,14948.410471225709,36328.11381960666,71960.95273357492,173.81872640960125,173.81872640960125,173.81872640960125,28.666666666666668,34.833333333333336,34.5,0.06976744186046512,0.0430622009569378,0.07246376811594203,0.6919027827748099,0.6605707242741664,0.5992988261974148
3950,39,637,9210.087554361995,6,18257.961615427896,48.79770828907926,100,187,477,15404.69610371592,28806.78171394877,73480.40041472494,154.0469610371592,154.0469610371592,154.0469610371592,33.333333333333336,31.166666666666668,39.75,0.09,0.11229946524064172,0.12159329140461216,0.6146967155940196,0.5529220064845115,0.6619349483782677
3951,19,1379,3795.2104786357586,8,11688.58270532854,52.70290705935991,100,198,438,13747.479362843489,27220.00913843011,60213.95960925448,137.4747936284349,137.4747936284349,137.4747936284349,33.333333333333336,33.0,36.5,0.15,0.13636363636363635,0.1095890410958904,0.6834978787874364,0.550357186118497,0.5969444955182615
3952,38,1636,8815.293298294364,7,45077.03023571062,53.218794514053435,132,256,538,48369.841321567976,93808.17710849547,197143.74720457252,366.4381918300604,366.4381918300604,366.4381918300604,44.0,42.666666666666664,44.833333333333336,0.12878787878787878,0.125,0.13011152416356878,0.650842135417348,0.7094021206052562,0.6138757468157822
3953,48,1823,3140.9010823828876,3,4517.936737507759,31.737018671489057,90,112,310,5604.389542595267,6974.35143078522,19304.00842449481,62.27099491772518,62.27099491772518,62.27099491772518,30.0,18.666666666666668,25.833333333333332,0.1,0.07142857142857142,0.1032258064516129,0.6670647637997207,0.6564913438692099,0.6604650578036094
3954,14,1701,4759.372555658168,4,17645.183283000584,45.411740620090725,147,226,459,24711.659890021343,37992.075749284515,77160.89720761766,168.10652986409076,168.10652986409076,168.10652986409076,49.0,37.666666666666664,38.25,0.047619047619047616,0.05752212389380531,0.05664488017429194,0.6353211081691702,0.6609690557811326,0.6664691259838197
3955,48,1708,6758.015561714535,6,15790.162603547948,41.96775419903063,113,288,391,18493.009030691814,47132.62478618798,63989.08434513716,163.65494717426384,163.65494717426384,163.65494717426384,37.666666666666664,48.0,32.583333333333336,0.1415929203539823,0.1423611111111111,0.11764705882352941,0.634528008309369,0.6156696888028135,0.6807074456648308
3956,37,1194,13760.46411402577,9,47401.44196399253,50.71392178125947,169,261,547,62899.724712387695,97140.99497001886,203586.68294482882,372.18772019164317,372.18772019164317,372.18772019164317,56.333333333333336,43.5,45.583333333333336,0.14201183431952663,0.11877394636015326,0.14442413162705667,0.7678838481258741,0.7368463682104374,0.8137596151398779
3957,35,1797,502.1498434434446,9,926.672188728671,24.429638394123117,60,144,271,859.3229798490355,2062.375151637685,3881.2754589848105,14.322049664150592,14.322049664150592,14.322049664150592,20.0,24.0,22.583333333333332,0.11666666666666667,0.1111111111111111,0.07380073800738007,0.6347551384263017,0.5901326116729362,0.5259966193812196
3958,22,1734,4945.983884789165,12,15190.287086462222,39.9012131663142,106,212,405,17118.323961896484,34236.64792379297,65404.91702422712,161.49362228204228,161.49362228204228,161.49362228204228,35.333333333333336,35.333333333333336,33.75,0.12264150943396226,0.05660377358490566,0.09135802469135802,0.5950929869958029,0.6203838388240481,0.6309969566021627
3959,39,1763,5663.834212401424,11,18000.003747644514,40.57851997983724,101,235,460,18813.38086898655,43773.707962493456,85684.70494785953,186.2710977127381,186.2710977127381,186.2710977127381,33.666666666666664,39.166666666666664,38.333333333333336,0.0594059405940594,0.06808510638297872,0.0891304347826087,0.6362928541596717,0.6408738149736326,0.7492926414122827
3960,11,715,5527.338876534128,6,16671.72775788801,45.79607612843224,91,236,436,19476.42099391141,50510.278621572455,93315.59948731182,214.02660432869683,214.02660432869683,214.02660432869683,30.333333333333332,39.333333333333336,36.333333333333336,0.07692307692307693,0.1016949152542373,0.12155963302752294,0.6169214587349346,0.6745672876205224,0.688218207181353
3961,37,1624,5332.6986696972135,5,2711.376358205706,15.337980613659402,48,57,144,5490.556434693676,6520.035766198741,16471.669304081028,114.3865923894516,114.3865923894516,114.3865923894516,16.0,9.5,12.0,0.08333333333333333,0.08771929824561403,0.09027777777777778,0.42642723351883466,0.3555294686739671,0.46335475154136724
3962,23,357,4155.54652257118,4,7444.946899080877,41.43259154328913,117,211,438,9450.23987949596,17042.740295501262,35377.82108734385,80.771281021333,80.771281021333,80.771281021333,39.0,35.166666666666664,36.5,0.05128205128205128,0.06635071090047394,0.0684931506849315,0.7110108292363242,0.6895937014335629,0.6733004216289454
