customer_id,age,job,marital,education,credit_default,customer_segment,region,income,created_at,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
5349,57,blue-collar,single,secondary,no,Middle-Market,Suburban,3696,2020-03-07 11:04:14.020847,yes,no,no,yes,no,yes,no
5350,47,services,married,secondary,no,Budget-Conscious,Suburban,1695,2024-09-14 04:22:17.954716,yes,yes,yes,yes,no,yes,no
5351,44,services,single,secondary,no,Budget-Conscious,Rural,2302,2021-05-15 21:48:09.559746,yes,no,no,yes,no,no,no
5352,23,student,divorced,tertiary,no,Young Professionals,Urban,1407,2020-03-11 05:11:14.630781,yes,no,no,yes,no,yes,no
5353,42,technician,single,tertiary,no,High-Value,Suburban,2541,2021-12-02 16:53:27.306216,yes,no,yes,yes,yes,yes,no
5354,48,blue-collar,married,secondary,no,High-Value,Urban,3023,2023-07-07 11:03:16.806682,yes,no,no,yes,no,yes,yes
5355,52,blue-collar,single,secondary,no,Middle-Market,Urban,3405,2020-04-30 08:39:54.354739,yes,yes,no,yes,yes,no,no
5356,31,blue-collar,married,secondary,no,Middle-Market,Urban,2980,2020-11-20 02:01:19.071318,yes,no,no,yes,no,no,no
5357,48,technician,married,tertiary,no,Middle-Market,Urban,3887,2020-04-28 15:57:33.638877,yes,yes,no,yes,no,yes,no
5358,23,student,single,tertiary,no,Young Professionals,Suburban,311,2022-06-26 13:47:56.523986,yes,yes,no,yes,no,no,yes
5359,32,management,divorced,tertiary,no,High-Value,Urban,6600,2024-10-07 21:34:29.590604,yes,yes,yes,yes,yes,yes,yes
5360,57,blue-collar,married,tertiary,no,Budget-Conscious,Urban,3834,2020-03-19 04:49:35.762613,yes,yes,yes,yes,no,yes,no
5361,38,services,married,secondary,yes,Middle-Market,Suburban,3016,2023-06-21 22:35:42.261153,yes,no,no,yes,yes,yes,no
5362,51,technician,married,tertiary,no,High-Value,Urban,2633,2023-07-08 18:15:09.758399,yes,yes,no,yes,yes,yes,no
5363,57,blue-collar,married,primary,no,High-Value,Urban,1298,2022-03-01 13:07:58.006797,yes,yes,no,no,no,yes,no
5364,69,services,divorced,secondary,no,Budget-Conscious,Urban,2800,2021-05-05 14:01:00.536857,yes,no,yes,yes,no,yes,no
5365,63,blue-collar,divorced,tertiary,no,Retired,Urban,3259,2022-05-22 22:29:30.668963,yes,no,no,yes,no,yes,no
5366,24,student,divorced,secondary,no,Young Professionals,Urban,614,2021-02-16 22:30:05.200613,no,yes,no,yes,no,no,no
5367,45,services,single,secondary,no,High-Value,Urban,1470,2023-08-18 00:41:28.384382,yes,yes,no,yes,yes,no,no
5368,43,blue-collar,married,secondary,no,Budget-Conscious,Urban,1623,2021-07-23 21:40:14.170150,yes,yes,no,yes,no,yes,no
5369,37,self-employed,single,tertiary,no,Budget-Conscious,Urban,5904,2021-04-04 22:42:40.330703,yes,yes,no,yes,no,yes,yes
5370,47,technician,married,tertiary,no,High-Value,Urban,2503,2020-03-10 09:39:00.520076,yes,yes,no,yes,yes,yes,no
5371,52,blue-collar,married,primary,no,Middle-Market,Suburban,3639,2022-03-14 10:08:45.032421,yes,yes,yes,yes,no,no,no
5372,55,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,6614,2020-11-16 14:49:38.153577,yes,no,yes,yes,no,no,yes
5373,48,blue-collar,married,primary,yes,Middle-Market,Suburban,1204,2021-01-17 05:59:33.157469,no,no,no,no,no,yes,no
5374,50,self-employed,single,secondary,no,Budget-Conscious,Suburban,2904,2022-07-27 10:03:06.987622,yes,yes,yes,yes,yes,yes,no
5375,42,blue-collar,single,secondary,no,High-Value,Rural,1773,2020-10-09 07:43:36.282494,yes,no,yes,yes,yes,yes,no
5376,33,self-employed,married,tertiary,no,Budget-Conscious,Urban,4235,2024-03-21 16:45:38.413228,no,no,yes,yes,yes,yes,no
5377,84,retired,divorced,secondary,no,Retired,Rural,2728,2025-01-15 20:22:36.120220,no,no,no,yes,no,no,no
5378,63,entrepreneur,married,tertiary,no,Retired,Suburban,3746,2022-04-26 05:45:21.674072,yes,yes,yes,yes,yes,yes,yes
5379,47,management,married,secondary,no,Middle-Market,Urban,9967,2020-07-12 22:43:43.045453,yes,yes,no,yes,yes,no,no
5380,59,technician,married,secondary,no,Middle-Market,Suburban,3502,2020-03-09 21:42:22.206742,yes,no,yes,yes,no,no,no
5381,52,technician,married,secondary,no,High-Value,Suburban,2633,2020-09-28 11:31:06.404693,yes,yes,no,yes,no,yes,yes
5382,46,blue-collar,married,secondary,no,Budget-Conscious,Suburban,1938,2021-12-03 03:08:46.076211,yes,yes,yes,yes,no,no,no
5383,22,technician,married,tertiary,no,Young Professionals,Urban,3131,2025-03-06 15:49:07.154249,yes,no,no,yes,no,no,no
5384,38,admin,divorced,secondary,no,Middle-Market,Rural,4113,2021-01-13 07:11:10.014299,yes,yes,no,yes,no,no,no
5385,49,services,married,primary,no,Middle-Market,Suburban,2800,2021-04-13 04:25:51.260770,yes,yes,no,yes,no,yes,no
5386,32,blue-collar,married,secondary,no,Middle-Market,Urban,1181,2023-06-06 16:26:31.209267,yes,yes,yes,yes,no,yes,no
5387,46,blue-collar,single,primary,no,Budget-Conscious,Suburban,1945,2023-02-26 09:16:37.628104,yes,yes,no,yes,no,no,no
5388,22,student,single,tertiary,no,Young Professionals,Urban,222,2020-04-11 07:58:52.260023,yes,yes,yes,yes,no,no,yes
5389,79,retired,divorced,secondary,no,Budget-Conscious,Urban,2772,2020-11-11 02:08:07.027267,no,yes,no,yes,yes,no,no
5390,49,management,married,tertiary,no,Budget-Conscious,Rural,5818,2022-08-25 12:26:33.107949,yes,no,yes,yes,yes,yes,yes
5391,52,admin,married,primary,no,Budget-Conscious,Urban,3413,2020-12-10 18:32:46.918019,no,yes,yes,yes,no,yes,no
5392,86,retired,divorced,secondary,no,Budget-Conscious,Urban,2804,2020-04-29 22:27:52.444111,yes,no,no,no,yes,no,no
5393,65,management,single,tertiary,no,High-Value,Urban,8620,2023-08-11 20:22:46.406542,yes,yes,no,yes,no,yes,yes
5394,65,retired,single,secondary,no,Retired,Urban,2413,2020-10-10 03:18:15.785289,no,no,yes,yes,no,yes,no
5395,32,services,married,secondary,no,Middle-Market,Urban,1529,2024-03-29 14:41:57.098538,yes,no,no,yes,no,yes,yes
5396,68,blue-collar,divorced,primary,no,Budget-Conscious,Urban,3984,2021-01-15 03:31:20.082897,yes,no,yes,yes,no,no,no
5397,65,admin,married,primary,no,Retired,Rural,3281,2021-03-29 03:17:46.013954,yes,no,yes,yes,no,yes,no
5398,37,blue-collar,married,secondary,no,Budget-Conscious,Urban,3489,2020-03-10 11:35:19.231439,no,no,no,yes,no,yes,no
5399,38,blue-collar,married,tertiary,no,Middle-Market,Urban,3595,2020-03-05 17:18:16.964278,yes,yes,yes,yes,yes,yes,yes
5400,53,management,married,secondary,no,Budget-Conscious,Urban,9869,2020-03-26 21:35:41.301199,yes,yes,no,yes,no,yes,yes
5401,58,technician,single,secondary,no,Middle-Market,Suburban,4419,2024-10-11 06:21:16.090868,no,no,yes,yes,yes,yes,no
5402,18,student,single,tertiary,yes,Young Professionals,Suburban,1217,2024-10-21 20:25:01.057567,yes,yes,no,no,no,no,yes
5403,21,student,married,tertiary,no,Young Professionals,Urban,814,2020-08-13 18:31:31.340030,yes,yes,no,no,no,yes,no
5404,40,technician,married,tertiary,no,High-Value,Urban,3064,2020-06-07 11:13:21.439281,yes,no,yes,yes,no,yes,no
5405,48,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,2212,2020-08-19 13:56:55.303775,no,yes,yes,yes,yes,no,yes
5406,46,management,married,secondary,no,Middle-Market,Suburban,6582,2021-08-01 11:15:04.757927,yes,yes,yes,yes,no,yes,no
5407,25,student,married,tertiary,no,Young Professionals,Suburban,-625,2020-05-30 08:32:40.437538,yes,yes,no,yes,yes,yes,yes
5408,35,blue-collar,married,primary,no,Budget-Conscious,Suburban,2785,2021-03-02 18:54:12.342983,yes,yes,yes,yes,yes,yes,yes
5409,47,entrepreneur,married,tertiary,no,Budget-Conscious,Suburban,2885,2024-03-28 23:18:48.994475,yes,yes,no,yes,yes,no,yes
5410,46,blue-collar,married,secondary,no,Middle-Market,Suburban,2502,2022-04-01 08:20:27.896906,yes,yes,yes,yes,no,no,no
5411,37,services,married,tertiary,no,Budget-Conscious,Suburban,2598,2020-04-02 19:32:22.193950,no,yes,yes,yes,no,yes,no
5412,44,technician,married,secondary,no,Middle-Market,Suburban,4175,2021-02-04 16:05:11.662620,yes,no,no,yes,yes,yes,yes
5413,53,services,married,primary,no,Middle-Market,Urban,1595,2021-03-10 15:44:44.425819,yes,no,yes,yes,no,yes,no
5414,29,admin,single,tertiary,no,Young Professionals,Suburban,4869,2021-12-29 18:54:11.343934,yes,no,no,yes,no,yes,no
5415,58,admin,married,secondary,no,Budget-Conscious,Urban,3180,2022-08-10 13:29:38.336323,no,no,no,yes,no,yes,no
5416,31,blue-collar,married,primary,yes,Budget-Conscious,Urban,3414,2022-10-18 03:53:04.660772,yes,yes,no,yes,no,yes,no
5417,34,blue-collar,married,secondary,no,Budget-Conscious,Urban,3229,2024-06-03 09:21:16.002361,yes,yes,no,yes,no,no,no
5418,51,entrepreneur,single,secondary,no,Middle-Market,Urban,2926,2020-06-15 14:49:25.690666,yes,yes,no,yes,no,yes,no
5419,61,blue-collar,divorced,tertiary,no,Retired,Urban,1253,2022-07-03 01:46:25.364433,yes,no,no,yes,no,yes,yes
5420,51,entrepreneur,single,secondary,no,Budget-Conscious,Urban,4152,2023-05-22 22:58:49.916697,yes,yes,yes,yes,no,no,no
5421,40,technician,married,secondary,no,Middle-Market,Suburban,4350,2021-04-17 20:02:29.078850,yes,yes,yes,yes,no,yes,no
5422,53,entrepreneur,married,tertiary,no,Middle-Market,Urban,6169,2021-05-29 23:52:11.810235,yes,no,yes,yes,no,no,no
5423,25,student,single,tertiary,no,Young Professionals,Urban,727,2020-03-26 14:52:26.847963,yes,no,no,no,no,yes,yes
5424,50,blue-collar,married,secondary,yes,Middle-Market,Suburban,2829,2023-12-09 09:16:44.217709,yes,no,yes,yes,no,yes,no
5425,58,blue-collar,married,secondary,no,High-Value,Urban,2042,2024-05-22 23:51:38.460867,yes,no,yes,yes,no,yes,no
5426,61,retired,single,primary,no,Retired,Urban,2098,2021-04-29 22:32:10.196423,yes,no,no,no,no,yes,yes
5427,24,student,single,tertiary,no,Young Professionals,Urban,689,2025-03-13 15:49:07.166529,no,yes,no,yes,no,no,yes
5428,51,technician,single,secondary,no,High-Value,Urban,2501,2020-07-15 20:21:49.796113,yes,yes,yes,yes,no,yes,no
5429,48,services,married,tertiary,no,Middle-Market,Suburban,3068,2020-09-07 02:21:08.534302,yes,yes,yes,yes,no,yes,no
5430,49,services,married,primary,no,Budget-Conscious,Suburban,2227,2022-08-30 06:19:34.973825,no,yes,no,yes,no,yes,no
5431,38,services,married,primary,no,Budget-Conscious,Suburban,1940,2024-04-16 10:03:56.445685,yes,yes,no,yes,no,no,no
5432,18,admin,single,secondary,no,Young Professionals,Suburban,-91,2024-01-21 05:44:23.552214,no,yes,yes,yes,yes,yes,no
5433,45,services,divorced,primary,no,Budget-Conscious,Urban,2117,2020-05-11 07:45:04.690719,no,yes,no,yes,no,no,no
5434,18,admin,single,tertiary,no,Young Professionals,Urban,3577,2022-08-10 11:46:23.541438,yes,no,no,yes,no,no,yes
5435,61,retired,divorced,tertiary,no,Retired,Urban,2421,2022-06-06 16:44:45.897848,yes,no,no,no,no,yes,no
5436,50,services,married,primary,no,Middle-Market,Suburban,2947,2022-11-26 05:34:07.715661,yes,yes,yes,yes,no,yes,yes
5437,50,technician,divorced,secondary,no,Middle-Market,Suburban,3493,2023-08-18 03:26:14.405492,yes,yes,no,yes,yes,yes,no
5438,59,management,married,secondary,no,Middle-Market,Urban,6898,2020-10-12 00:50:23.901688,yes,yes,yes,yes,no,yes,no
5439,62,admin,divorced,secondary,no,Retired,Urban,3644,2023-12-19 20:08:33.251196,yes,no,yes,yes,no,yes,no
5440,51,management,married,secondary,yes,Middle-Market,Suburban,5921,2021-07-07 01:15:20.892072,yes,no,yes,yes,no,yes,no
5441,37,blue-collar,married,secondary,no,Budget-Conscious,Urban,3156,2024-05-23 17:00:00.171850,yes,yes,yes,yes,no,yes,yes
5442,46,technician,married,secondary,no,Budget-Conscious,Urban,4276,2020-03-17 12:50:15.352687,yes,yes,no,no,yes,no,yes
5443,38,admin,married,secondary,no,Middle-Market,Urban,3465,2020-07-22 12:24:06.871732,yes,yes,no,yes,no,yes,no
5444,20,student,single,tertiary,no,Young Professionals,Urban,569,2021-10-13 04:52:29.412966,yes,no,no,yes,yes,no,yes
5445,19,admin,divorced,tertiary,no,Young Professionals,Urban,3748,2021-06-13 22:53:09.287147,yes,yes,no,yes,no,no,no
5446,28,technician,single,secondary,no,Young Professionals,Urban,3740,2021-01-30 06:43:44.442605,yes,yes,no,yes,no,yes,no
5447,43,entrepreneur,married,primary,no,Middle-Market,Suburban,6972,2021-11-30 06:21:53.158080,yes,no,yes,yes,yes,yes,no
5448,39,services,married,tertiary,no,Middle-Market,Urban,2414,2020-09-03 15:50:26.629512,yes,yes,yes,yes,no,no,no
5449,30,blue-collar,divorced,primary,no,Middle-Market,Urban,2235,2020-03-09 02:31:03.117539,no,yes,no,yes,no,yes,no
5450,49,admin,married,secondary,no,Middle-Market,Urban,4662,2020-04-19 04:21:30.962489,yes,yes,yes,yes,no,yes,no
5451,50,technician,single,tertiary,no,Budget-Conscious,Urban,4056,2021-12-26 10:47:36.533898,yes,yes,no,yes,no,no,no
5452,62,technician,married,tertiary,no,Retired,Urban,3724,2022-06-05 07:56:37.528196,yes,yes,no,no,no,yes,yes
5453,38,technician,divorced,tertiary,no,Budget-Conscious,Suburban,2850,2021-08-12 16:46:20.977511,no,yes,no,yes,yes,yes,no
5454,62,blue-collar,divorced,secondary,no,Retired,Suburban,3407,2020-05-15 00:18:59.902953,yes,no,yes,yes,no,no,no
5455,61,services,single,tertiary,no,Retired,Urban,2577,2020-05-06 05:45:29.954089,yes,yes,no,yes,yes,no,no
5456,38,technician,married,secondary,no,Middle-Market,Suburban,4050,2020-04-14 11:27:09.872079,yes,yes,yes,yes,yes,yes,no
5457,55,blue-collar,married,secondary,no,Budget-Conscious,Urban,3112,2024-07-20 19:53:09.375719,yes,yes,yes,yes,yes,yes,no
5458,32,blue-collar,divorced,secondary,no,Middle-Market,Suburban,3774,2020-10-29 03:41:00.152227,yes,yes,yes,yes,no,yes,no
5459,25,student,single,tertiary,no,Budget-Conscious,Urban,230,2023-12-11 10:52:58.810394,no,yes,no,yes,no,no,no
5460,93,student,married,secondary,no,Retired,Suburban,1256,2020-05-11 02:44:09.917334,yes,yes,yes,yes,yes,yes,no
5461,54,management,single,secondary,no,Middle-Market,Urban,8265,2020-06-18 10:30:01.082916,yes,yes,no,yes,no,yes,no
5462,70,technician,divorced,tertiary,no,Retired,Urban,4168,2022-06-04 12:56:11.931525,yes,yes,yes,yes,no,yes,no
5463,50,admin,married,tertiary,no,Middle-Market,Suburban,4653,2020-03-08 18:26:10.503215,yes,yes,no,yes,no,yes,no
5464,27,entrepreneur,single,tertiary,no,Young Professionals,Urban,1724,2021-06-24 09:53:18.264379,no,no,no,yes,yes,no,no
5465,38,technician,divorced,tertiary,no,Budget-Conscious,Suburban,2567,2020-07-26 09:34:19.204043,yes,yes,no,yes,no,no,no
5466,37,blue-collar,married,primary,no,High-Value,Suburban,2881,2023-06-27 19:39:52.739569,yes,yes,yes,yes,yes,yes,no
5467,51,self-employed,married,secondary,no,High-Value,Urban,7679,2020-05-30 12:45:26.986415,yes,yes,yes,yes,yes,yes,yes
5468,42,management,married,tertiary,no,High-Value,Urban,8886,2022-12-20 06:39:25.485945,yes,yes,yes,yes,no,yes,no
5469,34,management,married,secondary,no,Middle-Market,Rural,6174,2024-04-28 16:01:03.396389,no,no,yes,yes,no,yes,no
5470,28,blue-collar,single,secondary,no,Budget-Conscious,Suburban,1040,2020-03-20 10:14:23.774615,yes,yes,no,yes,no,yes,no
5471,47,services,married,secondary,no,High-Value,Urban,1545,2021-12-08 21:55:52.465055,yes,yes,yes,yes,no,yes,yes
5472,46,entrepreneur,divorced,tertiary,no,High-Value,Urban,9445,2025-01-04 16:21:10.293830,yes,yes,no,yes,yes,yes,yes
5473,48,admin,married,primary,no,Middle-Market,Urban,3536,2020-10-09 21:22:46.730049,yes,no,yes,yes,no,yes,no
5474,43,services,single,secondary,no,High-Value,Suburban,2107,2023-05-01 05:29:52.195230,yes,no,yes,yes,no,yes,no
5475,30,admin,single,secondary,no,Middle-Market,Urban,3230,2022-11-01 13:08:27.987438,yes,yes,no,yes,no,yes,no
5476,60,blue-collar,divorced,primary,no,Middle-Market,Suburban,1289,2020-03-29 08:26:12.654861,yes,no,no,yes,no,yes,no
5477,24,entrepreneur,single,secondary,no,Young Professionals,Urban,2936,2020-05-24 18:37:55.060705,no,no,no,yes,yes,yes,no
5478,44,services,married,tertiary,no,Budget-Conscious,Urban,2844,2020-08-17 19:54:38.936302,yes,yes,yes,yes,no,no,yes
5479,45,self-employed,married,tertiary,no,Budget-Conscious,Suburban,3486,2023-12-29 01:17:15.581828,yes,yes,no,yes,yes,yes,yes
5480,38,entrepreneur,married,tertiary,no,High-Value,Urban,3029,2020-10-15 17:43:53.545874,yes,no,no,yes,no,yes,yes
5481,45,management,married,tertiary,no,Middle-Market,Urban,9056,2020-09-20 21:09:14.565830,yes,yes,no,yes,no,no,yes
5482,35,technician,married,tertiary,no,High-Value,Urban,2796,2020-03-18 23:43:52.533375,yes,yes,yes,no,yes,yes,no
5483,49,blue-collar,married,primary,no,High-Value,Urban,1508,2023-08-18 02:17:07.688114,yes,no,yes,no,yes,yes,yes
5484,46,services,single,tertiary,no,Middle-Market,Rural,2110,2022-03-07 03:32:10.140421,no,yes,yes,yes,no,yes,no
5485,59,services,married,secondary,no,Budget-Conscious,Urban,2001,2020-06-04 05:04:13.788298,no,yes,yes,yes,no,yes,no
5486,22,student,single,tertiary,no,Young Professionals,Urban,808,2020-03-31 21:58:02.071523,no,yes,yes,yes,yes,yes,no
5487,49,technician,divorced,tertiary,no,Middle-Market,Urban,3516,2020-06-16 17:11:00.546669,yes,yes,no,yes,no,yes,no
5488,61,services,married,secondary,no,Retired,Urban,1796,2023-10-18 13:50:43.923607,yes,no,no,yes,no,yes,no
5489,28,services,divorced,secondary,no,Young Professionals,Urban,2084,2020-03-10 10:05:38.455326,no,no,yes,yes,no,no,no
5490,64,unemployed,married,primary,no,Budget-Conscious,Rural,143,2022-03-25 06:18:37.374001,no,yes,yes,yes,yes,yes,no
5491,36,technician,married,secondary,no,Budget-Conscious,Urban,-582,2021-07-15 20:02:31.212104,no,no,yes,yes,yes,yes,no
5492,27,self-employed,married,tertiary,no,Budget-Conscious,Urban,5684,2021-02-13 08:59:34.853201,yes,yes,yes,yes,no,no,no
5493,86,retired,divorced,secondary,no,Retired,Urban,2505,2020-12-21 03:49:17.265735,no,yes,yes,yes,no,no,no
5494,42,technician,married,tertiary,no,High-Value,Urban,4112,2020-04-13 10:16:19.092999,yes,no,yes,no,yes,yes,no
5495,53,blue-collar,divorced,primary,no,Budget-Conscious,Suburban,2507,2022-06-23 01:47:42.719209,yes,yes,no,yes,no,no,no
5496,18,entrepreneur,single,tertiary,no,Young Professionals,Urban,8079,2024-12-04 17:12:39.581847,yes,no,no,yes,yes,no,no
5497,89,retired,married,primary,no,Retired,Urban,1561,2020-08-10 06:07:34.493678,yes,yes,yes,yes,yes,no,no
5498,62,management,divorced,secondary,no,Retired,Urban,7122,2021-07-13 16:30:35.345746,yes,yes,yes,yes,no,no,no
5499,85,retired,divorced,secondary,no,Retired,Urban,2763,2020-07-29 11:05:45.511706,yes,yes,no,yes,no,yes,no
5500,35,services,married,primary,no,Middle-Market,Suburban,2571,2022-06-25 08:08:27.438525,no,yes,no,yes,yes,no,no
5501,59,blue-collar,single,primary,no,High-Value,Urban,3092,2021-12-01 14:38:32.900987,yes,no,no,yes,yes,no,no
5502,29,admin,single,tertiary,no,Budget-Conscious,Suburban,3707,2020-10-12 20:47:26.066720,yes,yes,no,yes,no,yes,no
5503,50,technician,married,secondary,no,Middle-Market,Urban,3633,2020-07-05 10:58:38.217419,yes,no,no,yes,no,yes,no
5504,28,blue-collar,single,primary,no,Young Professionals,Rural,3601,2021-12-07 12:44:32.562625,yes,no,no,yes,no,no,no
5505,66,entrepreneur,divorced,secondary,no,Retired,Urban,9166,2024-07-07 07:45:54.198163,no,no,yes,yes,yes,no,yes
5506,66,technician,single,tertiary,no,Budget-Conscious,Rural,3547,2023-10-15 10:48:48.339898,no,yes,no,yes,yes,yes,yes
5507,50,blue-collar,married,primary,no,Budget-Conscious,Urban,2425,2020-05-08 23:28:15.862373,no,yes,no,yes,no,yes,yes
5508,28,entrepreneur,single,tertiary,no,Budget-Conscious,Urban,9405,2020-04-04 00:28:30.147237,no,yes,no,yes,no,no,yes
5509,48,technician,married,tertiary,no,Budget-Conscious,Urban,3398,2022-04-03 00:29:45.839008,yes,no,no,yes,no,no,no
5510,31,blue-collar,married,secondary,no,High-Value,Suburban,3678,2020-06-10 07:24:23.516896,yes,yes,yes,yes,no,yes,no
5511,36,admin,married,tertiary,no,Budget-Conscious,Suburban,4967,2022-06-19 03:13:42.892704,yes,no,yes,yes,yes,no,no
5512,38,unemployed,married,primary,no,Budget-Conscious,Urban,599,2020-03-07 01:02:53.980424,yes,yes,yes,yes,no,yes,no
5513,55,management,married,tertiary,no,High-Value,Urban,5781,2020-05-14 05:02:54.054533,yes,yes,no,no,yes,no,yes
5514,99,services,married,secondary,no,Retired,Urban,2707,2021-10-04 11:49:40.642853,yes,no,yes,yes,no,yes,yes
5515,40,admin,married,tertiary,no,Middle-Market,Suburban,4048,2020-04-03 14:21:34.215702,yes,yes,yes,yes,no,no,no
5516,39,self-employed,married,tertiary,no,Middle-Market,Suburban,2785,2025-03-13 15:49:07.215665,yes,yes,no,yes,yes,no,no
5517,40,management,divorced,tertiary,no,Middle-Market,Urban,6681,2024-10-03 08:44:10.014803,yes,no,yes,yes,no,no,no
5518,36,self-employed,married,tertiary,no,High-Value,Urban,3013,2023-07-12 02:33:03.139885,yes,yes,yes,no,yes,yes,no
5519,62,admin,divorced,secondary,no,Retired,Urban,3596,2022-04-24 23:57:37.094134,yes,no,no,yes,no,yes,yes
5520,47,services,married,tertiary,no,Middle-Market,Suburban,2000,2020-10-14 20:34:46.851940,yes,no,no,yes,no,yes,no
5521,51,management,single,primary,no,Budget-Conscious,Urban,5258,2020-04-16 03:33:03.019209,yes,no,yes,yes,yes,yes,yes
5522,69,retired,married,tertiary,no,Retired,Suburban,2709,2022-07-10 14:46:31.141189,yes,yes,no,yes,yes,no,no
5523,53,services,married,secondary,no,Budget-Conscious,Urban,2170,2024-08-02 23:12:53.002518,yes,no,no,no,no,yes,no
